id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
488509,Male,23,1,28.0,1,< 1 Year,No,57351.0,152.0,235
488510,Male,30,1,41.0,1,< 1 Year,No,34227.0,152.0,289
488511,Female,69,1,28.0,1,1-2 Year,No,41684.0,26.0,168
488512,Male,55,1,15.0,0,1-2 Year,Yes,2630.0,26.0,19
488513,Female,41,1,28.0,1,1-2 Year,No,45765.0,124.0,120
488514,Male,25,1,41.0,1,< 1 Year,No,37126.0,151.0,19
488515,Male,23,1,47.0,1,< 1 Year,No,54041.0,152.0,95
488516,Male,28,1,28.0,1,< 1 Year,No,26430.0,152.0,289
488517,Male,38,1,3.0,0,1-2 Year,Yes,28765.0,26.0,16
488518,Male,37,1,41.0,0,1-2 Year,Yes,25350.0,26.0,17
488519,Female,53,1,46.0,1,1-2 Year,No,44119.0,26.0,181
488520,Female,26,1,37.0,1,< 1 Year,No,46711.0,152.0,100
488521,Female,48,1,28.0,0,1-2 Year,Yes,43050.0,26.0,268
488522,Male,23,1,46.0,0,< 1 Year,Yes,32854.0,152.0,238
488523,Male,30,1,28.0,1,< 1 Year,No,34522.0,152.0,109
488524,Male,30,1,7.0,1,< 1 Year,No,32986.0,154.0,247
488525,Female,42,1,26.0,1,1-2 Year,No,35122.0,120.0,67
488526,Female,68,1,48.0,0,1-2 Year,Yes,2630.0,26.0,278
488527,Male,22,1,11.0,1,< 1 Year,No,37671.0,152.0,104
488528,Female,26,1,50.0,1,< 1 Year,No,31013.0,152.0,199
488529,Female,24,1,28.0,0,< 1 Year,Yes,2630.0,163.0,35
488530,Male,47,1,28.0,0,1-2 Year,Yes,39576.0,124.0,233
488531,Male,47,1,7.0,0,1-2 Year,Yes,2630.0,124.0,101
488532,Male,26,1,28.0,1,< 1 Year,No,35990.0,152.0,24
488533,Male,58,1,28.0,0,1-2 Year,Yes,32820.0,124.0,142
488534,Female,24,1,8.0,1,< 1 Year,No,41116.0,160.0,160
488535,Male,67,1,18.0,1,1-2 Year,No,40270.0,124.0,122
488536,Female,53,1,28.0,0,> 2 Years,Yes,30209.0,31.0,292
488537,Female,32,1,29.0,1,1-2 Year,No,28913.0,124.0,61
488538,Male,53,1,28.0,0,1-2 Year,Yes,41970.0,52.0,239
488539,Male,41,1,15.0,0,1-2 Year,Yes,39539.0,26.0,65
488540,Male,29,1,39.0,1,< 1 Year,No,29473.0,156.0,24
488541,Male,25,1,15.0,1,< 1 Year,No,29656.0,152.0,101
488542,Female,50,1,48.0,0,1-2 Year,Yes,2630.0,29.0,228
488543,Male,26,1,25.0,1,< 1 Year,No,20482.0,152.0,215
488544,Female,56,1,28.0,0,1-2 Year,Yes,48149.0,26.0,278
488545,Male,37,1,28.0,0,1-2 Year,Yes,28653.0,124.0,231
488546,Male,41,1,45.0,0,1-2 Year,Yes,30231.0,26.0,54
488547,Male,48,1,47.0,0,1-2 Year,Yes,25897.0,113.0,49
488548,Male,26,1,28.0,1,< 1 Year,No,53638.0,152.0,282
488549,Female,75,1,41.0,1,1-2 Year,No,28035.0,124.0,185
488550,Female,28,1,29.0,1,< 1 Year,No,28424.0,152.0,155
488551,Male,25,1,8.0,1,< 1 Year,No,44554.0,152.0,252
488552,Male,21,1,47.0,1,< 1 Year,Yes,2630.0,152.0,277
488553,Female,43,1,28.0,0,1-2 Year,No,2630.0,124.0,134
488554,Male,57,1,18.0,1,1-2 Year,No,42544.0,26.0,149
488555,Female,40,1,28.0,0,1-2 Year,No,29916.0,26.0,247
488556,Male,25,1,28.0,0,< 1 Year,Yes,40855.0,152.0,204
488557,Female,29,1,3.0,0,1-2 Year,Yes,2630.0,157.0,204
488558,Male,23,1,47.0,1,< 1 Year,No,21944.0,152.0,129
488559,Female,21,1,8.0,1,< 1 Year,No,27324.0,152.0,237
488560,Female,48,1,28.0,0,> 2 Years,Yes,32298.0,124.0,252
488561,Female,51,1,28.0,0,1-2 Year,Yes,50937.0,55.0,191
488562,Male,77,1,26.0,0,1-2 Year,Yes,28482.0,120.0,127
488563,Male,41,1,51.0,0,1-2 Year,Yes,45494.0,124.0,168
488564,Female,57,1,50.0,0,1-2 Year,Yes,2630.0,157.0,64
488565,Female,60,1,28.0,0,> 2 Years,Yes,35067.0,124.0,48
488566,Female,24,1,8.0,1,< 1 Year,No,48954.0,152.0,285
488567,Male,29,1,28.0,0,< 1 Year,Yes,25222.0,152.0,165
488568,Male,21,1,45.0,0,< 1 Year,Yes,32379.0,152.0,116
488569,Female,65,1,28.0,0,1-2 Year,Yes,36889.0,26.0,176
488570,Female,20,1,26.0,0,< 1 Year,Yes,32374.0,160.0,294
488571,Female,26,1,41.0,1,< 1 Year,No,33166.0,152.0,288
488572,Male,61,1,28.0,0,> 2 Years,Yes,58797.0,26.0,240
488573,Male,48,1,48.0,0,1-2 Year,Yes,2630.0,124.0,259
488574,Male,52,1,17.0,0,> 2 Years,Yes,2630.0,157.0,147
488575,Male,22,1,30.0,1,< 1 Year,No,28267.0,152.0,53
488576,Female,41,1,35.0,0,1-2 Year,Yes,31439.0,124.0,221
488577,Female,20,1,6.0,0,< 1 Year,Yes,22793.0,160.0,176
488578,Male,62,1,28.0,0,1-2 Year,Yes,50925.0,26.0,144
488579,Female,20,1,30.0,1,< 1 Year,No,30325.0,160.0,87
488580,Female,36,1,30.0,1,1-2 Year,No,44787.0,124.0,79
488581,Female,48,1,28.0,0,> 2 Years,Yes,2630.0,52.0,262
488582,Male,55,1,28.0,1,1-2 Year,No,50494.0,124.0,236
488583,Female,24,1,17.0,1,< 1 Year,No,41405.0,152.0,34
488584,Female,49,1,28.0,0,1-2 Year,Yes,43640.0,26.0,248
488585,Male,45,1,46.0,0,1-2 Year,Yes,33336.0,155.0,61
488586,Female,24,1,28.0,0,< 1 Year,Yes,30409.0,152.0,15
488587,Male,26,1,43.0,1,< 1 Year,No,29190.0,152.0,219
488588,Female,21,1,17.0,0,< 1 Year,Yes,41555.0,160.0,25
488589,Female,23,1,14.0,1,< 1 Year,No,2630.0,151.0,275
488590,Female,26,1,46.0,0,< 1 Year,No,2630.0,152.0,240
488591,Male,30,1,8.0,1,< 1 Year,No,28939.0,152.0,203
488592,Male,35,1,17.0,1,1-2 Year,No,44923.0,26.0,231
488593,Female,74,1,28.0,0,> 2 Years,Yes,31800.0,124.0,242
488594,Male,46,1,13.0,0,> 2 Years,Yes,31831.0,124.0,245
488595,Female,30,1,28.0,0,< 1 Year,Yes,38825.0,152.0,253
488596,Male,45,1,28.0,0,1-2 Year,Yes,33084.0,124.0,174
488597,Male,24,1,21.0,1,< 1 Year,No,29902.0,152.0,229
488598,Male,44,1,35.0,1,1-2 Year,No,61114.0,26.0,217
488599,Male,35,1,0.0,0,1-2 Year,Yes,2630.0,55.0,289
488600,Male,21,1,45.0,0,< 1 Year,Yes,24378.0,160.0,263
488601,Male,21,1,35.0,1,< 1 Year,No,26625.0,160.0,147
488602,Male,69,1,15.0,0,1-2 Year,Yes,29333.0,124.0,110
488603,Female,31,1,28.0,1,1-2 Year,No,55184.0,26.0,153
488604,Male,65,1,28.0,0,1-2 Year,Yes,72694.0,26.0,245
488605,Female,71,1,28.0,0,1-2 Year,Yes,33070.0,124.0,107
488606,Male,26,1,5.0,0,< 1 Year,No,21112.0,152.0,61
488607,Male,74,1,28.0,0,1-2 Year,Yes,26987.0,24.0,26
488608,Male,54,1,28.0,1,1-2 Year,No,28328.0,26.0,125
488609,Female,23,1,32.0,0,< 1 Year,Yes,25230.0,152.0,236
488610,Female,20,1,3.0,0,< 1 Year,Yes,58350.0,160.0,299
488611,Male,25,1,13.0,1,< 1 Year,No,18809.0,152.0,84
488612,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,124.0,109
488613,Male,49,1,12.0,0,1-2 Year,Yes,26703.0,26.0,127
488614,Female,73,1,46.0,1,1-2 Year,No,31682.0,11.0,263
488615,Male,42,1,0.0,1,1-2 Year,No,2630.0,122.0,118
488616,Female,24,1,17.0,1,< 1 Year,No,28723.0,152.0,293
488617,Male,66,1,8.0,0,1-2 Year,Yes,43627.0,124.0,134
488618,Female,52,1,28.0,1,1-2 Year,No,47056.0,26.0,267
488619,Female,43,1,28.0,1,1-2 Year,No,30537.0,124.0,243
488620,Male,28,1,36.0,1,< 1 Year,No,2630.0,152.0,25
488621,Male,39,1,33.0,0,1-2 Year,Yes,28705.0,156.0,42
488622,Female,32,1,10.0,1,< 1 Year,No,30678.0,152.0,85
488623,Male,55,1,28.0,0,> 2 Years,Yes,29122.0,26.0,254
488624,Female,21,1,8.0,0,< 1 Year,Yes,46255.0,152.0,23
488625,Female,48,1,10.0,0,1-2 Year,Yes,28215.0,26.0,214
488626,Male,44,1,18.0,0,1-2 Year,Yes,35280.0,26.0,116
488627,Male,60,1,46.0,0,1-2 Year,Yes,33935.0,26.0,61
488628,Female,31,1,12.0,0,< 1 Year,Yes,25306.0,152.0,114
488629,Female,24,1,28.0,1,< 1 Year,No,76225.0,152.0,53
488630,Female,23,1,36.0,0,< 1 Year,Yes,2630.0,160.0,25
488631,Female,42,1,50.0,0,1-2 Year,Yes,2630.0,124.0,59
488632,Female,25,1,47.0,0,< 1 Year,No,35129.0,152.0,262
488633,Female,44,1,8.0,0,1-2 Year,Yes,31388.0,25.0,94
488634,Male,48,1,1.0,0,1-2 Year,Yes,2630.0,124.0,114
488635,Male,27,1,11.0,0,1-2 Year,No,2630.0,157.0,52
488636,Male,28,1,28.0,0,1-2 Year,Yes,39471.0,124.0,287
488637,Female,37,1,47.0,0,1-2 Year,No,24315.0,152.0,176
488638,Female,26,1,28.0,1,< 1 Year,Yes,71003.0,152.0,143
488639,Female,21,1,8.0,1,< 1 Year,No,43010.0,152.0,126
488640,Female,33,1,30.0,1,< 1 Year,Yes,2630.0,156.0,268
488641,Male,46,1,41.0,1,1-2 Year,No,27122.0,152.0,273
488642,Male,22,1,46.0,1,< 1 Year,No,27877.0,152.0,224
488643,Female,23,1,28.0,1,< 1 Year,No,38354.0,151.0,294
488644,Female,74,1,37.0,1,1-2 Year,Yes,49176.0,30.0,197
488645,Male,61,1,39.0,0,> 2 Years,Yes,2630.0,156.0,246
488646,Female,51,1,41.0,1,1-2 Year,No,34183.0,152.0,62
488647,Female,66,1,12.0,0,1-2 Year,No,2630.0,124.0,18
488648,Male,60,1,1.0,0,1-2 Year,Yes,2630.0,26.0,23
488649,Female,41,1,47.0,0,1-2 Year,Yes,29652.0,26.0,236
488650,Male,68,1,29.0,1,1-2 Year,No,42464.0,124.0,113
488651,Female,44,1,31.0,1,1-2 Year,No,2630.0,26.0,137
488652,Male,39,1,32.0,0,1-2 Year,Yes,43325.0,154.0,33
488653,Female,35,1,28.0,0,1-2 Year,Yes,49937.0,124.0,174
488654,Male,68,1,39.0,0,> 2 Years,Yes,32894.0,124.0,56
488655,Female,21,1,37.0,0,< 1 Year,Yes,2630.0,163.0,251
488656,Male,57,1,3.0,0,> 2 Years,Yes,34691.0,26.0,187
488657,Male,39,1,3.0,0,< 1 Year,No,2630.0,1.0,127
488658,Male,20,1,46.0,0,< 1 Year,Yes,26811.0,160.0,171
488659,Female,44,1,39.0,1,1-2 Year,No,23048.0,124.0,244
488660,Female,21,1,46.0,1,< 1 Year,No,25861.0,160.0,79
488661,Male,41,1,8.0,1,1-2 Year,No,41950.0,124.0,37
488662,Female,36,1,8.0,0,1-2 Year,Yes,43010.0,26.0,72
488663,Female,46,1,28.0,1,1-2 Year,No,47658.0,26.0,231
488664,Male,24,1,50.0,1,< 1 Year,No,45283.0,152.0,72
488665,Male,50,1,36.0,1,1-2 Year,No,30863.0,26.0,139
488666,Female,42,1,28.0,0,1-2 Year,Yes,28190.0,26.0,67
488667,Female,27,1,35.0,1,< 1 Year,No,38749.0,152.0,174
488668,Female,28,1,28.0,0,< 1 Year,Yes,42379.0,152.0,230
488669,Male,35,1,11.0,1,1-2 Year,No,33744.0,124.0,49
488670,Male,80,1,28.0,1,1-2 Year,No,37849.0,122.0,41
488671,Male,69,1,46.0,0,> 2 Years,Yes,2630.0,124.0,281
488672,Male,24,1,10.0,0,< 1 Year,Yes,35907.0,152.0,252
488673,Female,32,1,50.0,1,< 1 Year,No,2630.0,152.0,188
488674,Female,20,1,43.0,1,< 1 Year,No,2630.0,153.0,194
488675,Male,25,1,32.0,1,< 1 Year,No,31058.0,151.0,75
488676,Male,55,1,46.0,0,1-2 Year,Yes,27333.0,26.0,185
488677,Male,61,1,22.0,0,1-2 Year,Yes,23991.0,124.0,235
488678,Male,56,1,28.0,0,1-2 Year,Yes,2630.0,26.0,267
488679,Female,23,1,18.0,1,< 1 Year,No,25216.0,152.0,53
488680,Male,25,1,8.0,1,< 1 Year,No,39811.0,152.0,249
488681,Male,24,1,15.0,0,< 1 Year,Yes,2630.0,152.0,26
488682,Male,42,1,35.0,0,1-2 Year,Yes,50793.0,124.0,61
488683,Female,68,1,7.0,0,1-2 Year,No,2630.0,156.0,27
488684,Female,32,1,26.0,1,< 1 Year,No,33847.0,152.0,22
488685,Female,57,1,37.0,0,> 2 Years,Yes,50226.0,26.0,246
488686,Female,54,1,33.0,0,1-2 Year,Yes,32014.0,152.0,112
488687,Female,22,1,15.0,1,< 1 Year,No,36097.0,152.0,258
488688,Male,43,1,8.0,1,1-2 Year,No,28144.0,152.0,68
488689,Male,58,1,18.0,1,1-2 Year,No,19710.0,29.0,115
488690,Male,67,1,38.0,0,1-2 Year,No,29816.0,124.0,186
488691,Female,34,1,28.0,0,1-2 Year,Yes,2630.0,122.0,229
488692,Female,24,1,28.0,1,< 1 Year,No,33916.0,152.0,260
488693,Male,52,1,30.0,0,1-2 Year,Yes,25152.0,124.0,289
488694,Male,62,1,38.0,1,1-2 Year,No,2630.0,124.0,205
488695,Male,29,1,28.0,0,< 1 Year,Yes,36993.0,124.0,145
488696,Female,42,1,28.0,0,1-2 Year,Yes,44455.0,13.0,22
488697,Male,53,1,10.0,0,1-2 Year,Yes,24275.0,26.0,252
488698,Male,26,1,28.0,0,< 1 Year,Yes,47227.0,152.0,168
488699,Male,29,1,29.0,1,< 1 Year,No,2630.0,152.0,40
488700,Female,39,1,38.0,1,1-2 Year,No,2630.0,124.0,76
488701,Female,22,1,36.0,0,< 1 Year,No,2630.0,152.0,279
488702,Male,79,1,8.0,1,1-2 Year,No,33660.0,124.0,116
488703,Male,23,1,8.0,1,< 1 Year,No,25926.0,152.0,142
488704,Female,23,1,30.0,0,1-2 Year,Yes,2630.0,163.0,65
488705,Male,60,1,20.0,1,1-2 Year,No,2630.0,124.0,248
488706,Female,28,1,28.0,1,< 1 Year,No,30626.0,152.0,112
488707,Male,50,1,8.0,1,1-2 Year,No,50010.0,26.0,209
488708,Female,21,1,27.0,0,< 1 Year,No,21990.0,152.0,160
488709,Female,23,1,2.0,1,< 1 Year,No,2630.0,152.0,156
488710,Female,32,1,21.0,1,1-2 Year,No,34715.0,124.0,111
488711,Female,26,1,37.0,0,< 1 Year,Yes,49965.0,152.0,195
488712,Male,26,1,50.0,1,1-2 Year,Yes,2630.0,156.0,260
488713,Female,42,1,8.0,0,1-2 Year,Yes,33779.0,124.0,200
488714,Female,28,1,29.0,1,< 1 Year,No,42297.0,152.0,173
488715,Male,75,1,28.0,0,1-2 Year,Yes,34711.0,26.0,290
488716,Male,44,1,8.0,0,1-2 Year,Yes,70608.0,124.0,148
488717,Female,27,1,33.0,0,< 1 Year,Yes,2630.0,152.0,91
488718,Female,58,1,28.0,0,1-2 Year,Yes,53017.0,26.0,99
488719,Female,28,1,1.0,1,< 1 Year,No,2630.0,107.0,84
488720,Male,55,1,28.0,0,1-2 Year,Yes,42182.0,26.0,186
488721,Female,63,1,15.0,0,1-2 Year,Yes,2630.0,157.0,233
488722,Male,33,1,31.0,0,1-2 Year,Yes,2630.0,157.0,156
488723,Female,21,1,46.0,1,< 1 Year,No,27681.0,160.0,35
488724,Female,22,1,25.0,0,< 1 Year,Yes,32730.0,160.0,15
488725,Female,50,1,28.0,0,> 2 Years,Yes,47292.0,26.0,120
488726,Female,34,1,28.0,0,1-2 Year,Yes,39429.0,26.0,276
488727,Female,66,1,28.0,0,1-2 Year,Yes,43497.0,26.0,39
488728,Male,22,1,37.0,0,< 1 Year,Yes,2630.0,160.0,84
488729,Male,28,1,10.0,1,< 1 Year,No,33871.0,152.0,126
488730,Female,24,1,50.0,0,< 1 Year,Yes,34369.0,152.0,277
488731,Male,25,1,50.0,1,< 1 Year,No,34313.0,152.0,285
488732,Female,28,1,41.0,1,< 1 Year,No,30858.0,152.0,206
488733,Female,51,1,46.0,0,> 2 Years,Yes,2630.0,157.0,112
488734,Male,21,1,50.0,0,< 1 Year,Yes,43414.0,160.0,262
488735,Male,23,1,25.0,1,< 1 Year,No,22645.0,152.0,61
488736,Female,21,1,14.0,1,< 1 Year,No,36953.0,160.0,10
488737,Female,40,1,28.0,0,> 2 Years,Yes,39776.0,26.0,187
488738,Female,50,1,15.0,0,1-2 Year,Yes,45385.0,26.0,34
488739,Female,49,1,28.0,1,1-2 Year,No,29578.0,124.0,297
488740,Male,55,1,46.0,0,1-2 Year,Yes,31201.0,26.0,299
488741,Female,21,1,24.0,0,< 1 Year,No,37653.0,152.0,202
488742,Male,54,1,31.0,1,1-2 Year,No,2630.0,160.0,76
488743,Female,54,1,8.0,1,1-2 Year,No,40798.0,26.0,141
488744,Male,39,1,30.0,0,1-2 Year,Yes,2630.0,156.0,46
488745,Female,28,1,35.0,1,< 1 Year,No,34178.0,152.0,55
488746,Male,43,1,28.0,0,1-2 Year,Yes,33785.0,26.0,21
488747,Male,54,1,28.0,0,1-2 Year,Yes,30734.0,26.0,29
488748,Female,49,1,46.0,0,1-2 Year,Yes,2630.0,156.0,58
488749,Male,71,0,11.0,0,1-2 Year,Yes,54507.0,26.0,22
488750,Male,23,1,27.0,1,< 1 Year,No,26131.0,151.0,175
488751,Female,25,1,4.0,1,< 1 Year,No,37532.0,152.0,127
488752,Female,25,1,30.0,1,< 1 Year,No,25467.0,152.0,166
488753,Male,51,1,3.0,0,1-2 Year,Yes,36238.0,124.0,140
488754,Male,21,1,1.0,0,1-2 Year,Yes,2630.0,156.0,115
488755,Female,26,1,26.0,0,< 1 Year,No,28109.0,26.0,198
488756,Male,25,1,31.0,0,< 1 Year,Yes,2630.0,124.0,155
488757,Male,47,1,29.0,1,1-2 Year,No,2630.0,26.0,63
488758,Female,74,1,3.0,1,1-2 Year,Yes,2630.0,30.0,135
488759,Male,44,1,38.0,0,1-2 Year,Yes,33816.0,124.0,53
488760,Female,64,1,30.0,1,1-2 Year,No,2630.0,26.0,269
488761,Male,69,1,8.0,0,1-2 Year,Yes,51885.0,25.0,253
488762,Female,21,1,3.0,1,< 1 Year,No,22836.0,152.0,235
488763,Female,27,1,11.0,1,< 1 Year,Yes,28959.0,152.0,165
488764,Male,25,1,3.0,0,< 1 Year,Yes,30140.0,152.0,103
488765,Female,36,1,46.0,0,1-2 Year,Yes,36060.0,124.0,166
488766,Female,44,1,38.0,0,1-2 Year,Yes,2630.0,156.0,189
488767,Female,38,1,41.0,1,1-2 Year,Yes,25897.0,150.0,107
488768,Male,46,1,35.0,0,1-2 Year,Yes,26273.0,26.0,161
488769,Female,60,1,28.0,0,1-2 Year,Yes,34687.0,26.0,171
488770,Male,53,1,47.0,1,1-2 Year,No,40996.0,16.0,196
488771,Male,21,1,37.0,1,< 1 Year,No,2630.0,160.0,261
488772,Female,54,1,28.0,1,1-2 Year,No,39664.0,124.0,65
488773,Male,51,1,28.0,1,1-2 Year,No,30903.0,26.0,260
488774,Female,22,1,6.0,1,< 1 Year,No,28358.0,152.0,100
488775,Female,28,1,30.0,1,< 1 Year,No,30521.0,152.0,129
488776,Male,74,1,29.0,1,1-2 Year,No,55720.0,26.0,147
488777,Male,43,1,8.0,0,1-2 Year,Yes,53373.0,160.0,290
488778,Female,22,1,47.0,1,< 1 Year,No,33639.0,152.0,249
488779,Female,32,1,23.0,1,1-2 Year,No,29460.0,124.0,234
488780,Female,59,1,28.0,1,1-2 Year,No,37695.0,152.0,273
488781,Female,21,1,2.0,1,< 1 Year,No,2630.0,160.0,235
488782,Female,33,1,28.0,0,1-2 Year,Yes,36565.0,163.0,110
488783,Male,29,1,33.0,1,< 1 Year,No,29529.0,124.0,247
488784,Female,38,1,48.0,0,1-2 Year,Yes,2630.0,124.0,282
488785,Male,25,1,8.0,1,< 1 Year,No,54355.0,152.0,95
488786,Male,24,1,8.0,1,< 1 Year,No,33425.0,152.0,252
488787,Female,63,1,3.0,0,1-2 Year,Yes,28168.0,26.0,194
488788,Male,23,1,28.0,1,< 1 Year,No,48589.0,152.0,264
488789,Female,29,1,33.0,1,< 1 Year,No,36808.0,152.0,260
488790,Male,48,1,46.0,0,1-2 Year,Yes,30208.0,11.0,235
488791,Male,47,1,29.0,1,1-2 Year,Yes,42549.0,26.0,231
488792,Female,39,1,15.0,0,1-2 Year,Yes,2630.0,124.0,26
488793,Male,47,1,28.0,0,1-2 Year,Yes,31116.0,124.0,295
488794,Male,38,1,30.0,1,1-2 Year,No,25834.0,26.0,194
488795,Female,26,1,15.0,0,< 1 Year,No,36270.0,152.0,34
488796,Female,53,1,28.0,0,1-2 Year,Yes,2630.0,124.0,205
488797,Female,27,1,37.0,1,< 1 Year,No,26987.0,152.0,29
488798,Male,27,1,25.0,1,< 1 Year,No,28426.0,152.0,235
488799,Male,46,1,49.0,1,1-2 Year,No,2630.0,124.0,55
488800,Female,63,1,15.0,0,1-2 Year,Yes,26342.0,152.0,216
488801,Male,23,1,29.0,1,< 1 Year,No,50183.0,152.0,115
488802,Male,28,1,26.0,1,1-2 Year,No,2630.0,156.0,36
488803,Male,58,1,28.0,0,1-2 Year,No,64777.0,26.0,264
488804,Male,47,1,38.0,0,1-2 Year,Yes,2630.0,26.0,27
488805,Female,23,1,21.0,0,1-2 Year,Yes,44610.0,26.0,114
488806,Male,44,1,8.0,1,1-2 Year,No,37811.0,7.0,116
488807,Female,37,1,39.0,0,1-2 Year,Yes,2630.0,124.0,108
488808,Male,25,1,11.0,0,< 1 Year,Yes,39792.0,152.0,26
488809,Female,26,1,41.0,1,< 1 Year,No,18270.0,151.0,247
488810,Male,58,1,28.0,0,1-2 Year,Yes,38344.0,26.0,119
488811,Female,45,1,28.0,0,1-2 Year,Yes,38171.0,26.0,94
488812,Male,25,1,14.0,0,< 1 Year,Yes,18377.0,152.0,237
488813,Male,40,1,28.0,0,1-2 Year,Yes,38677.0,124.0,115
488814,Female,46,1,8.0,1,1-2 Year,No,26751.0,124.0,55
488815,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,157.0,168
488816,Male,37,1,36.0,0,1-2 Year,Yes,38295.0,124.0,89
488817,Male,23,1,36.0,1,< 1 Year,No,36456.0,152.0,153
488818,Female,61,1,28.0,0,1-2 Year,Yes,39975.0,42.0,130
488819,Male,52,1,28.0,0,> 2 Years,Yes,40196.0,124.0,191
488820,Male,25,1,10.0,1,< 1 Year,No,2630.0,152.0,114
488821,Female,47,1,35.0,0,1-2 Year,Yes,34215.0,124.0,264
488822,Female,60,1,28.0,0,1-2 Year,Yes,34995.0,26.0,14
488823,Female,27,1,6.0,1,< 1 Year,No,2630.0,160.0,59
488824,Female,26,1,4.0,1,< 1 Year,No,33119.0,152.0,131
488825,Male,26,1,25.0,1,< 1 Year,No,27008.0,152.0,234
488826,Male,41,1,28.0,1,1-2 Year,No,52267.0,26.0,149
488827,Female,47,1,28.0,0,1-2 Year,Yes,43319.0,124.0,297
488828,Female,45,1,28.0,1,1-2 Year,No,37696.0,46.0,142
488829,Female,43,1,28.0,1,1-2 Year,No,2630.0,124.0,107
488830,Male,29,1,28.0,1,< 1 Year,No,26612.0,152.0,221
488831,Female,21,1,12.0,1,< 1 Year,No,33199.0,160.0,208
488832,Male,58,1,47.0,0,1-2 Year,No,37821.0,26.0,10
488833,Male,40,1,28.0,0,1-2 Year,Yes,45260.0,26.0,268
488834,Female,33,1,47.0,0,1-2 Year,Yes,23716.0,26.0,114
488835,Female,27,1,47.0,1,< 1 Year,No,27023.0,160.0,121
488836,Male,52,1,27.0,0,1-2 Year,Yes,2630.0,122.0,276
488837,Male,55,1,20.0,1,1-2 Year,No,2630.0,124.0,225
488838,Male,50,1,28.0,0,> 2 Years,Yes,44754.0,26.0,83
488839,Male,55,1,41.0,1,1-2 Year,No,37946.0,26.0,185
488840,Male,35,1,45.0,0,1-2 Year,Yes,20205.0,124.0,111
488841,Female,22,1,36.0,1,< 1 Year,No,33080.0,152.0,253
488842,Female,26,1,28.0,0,1-2 Year,Yes,58422.0,154.0,175
488843,Male,64,1,35.0,0,1-2 Year,Yes,43235.0,26.0,149
488844,Male,27,1,3.0,1,< 1 Year,No,2630.0,152.0,248
488845,Male,46,1,41.0,0,1-2 Year,Yes,43714.0,124.0,34
488846,Female,38,1,4.0,0,1-2 Year,Yes,2630.0,26.0,93
488847,Male,23,1,36.0,0,< 1 Year,Yes,2630.0,152.0,240
488848,Female,24,1,15.0,0,< 1 Year,Yes,53175.0,151.0,129
488849,Female,24,1,2.0,0,< 1 Year,Yes,2630.0,152.0,92
488850,Female,80,1,45.0,1,1-2 Year,No,20240.0,26.0,197
488851,Male,50,1,3.0,0,1-2 Year,Yes,29027.0,124.0,209
488852,Male,46,1,11.0,0,1-2 Year,Yes,2630.0,26.0,281
488853,Male,47,1,28.0,0,1-2 Year,Yes,49740.0,26.0,249
488854,Male,46,1,11.0,0,1-2 Year,Yes,2630.0,156.0,188
488855,Female,24,1,15.0,1,< 1 Year,No,62185.0,152.0,163
488856,Female,23,1,17.0,0,< 1 Year,Yes,30655.0,152.0,22
488857,Female,21,1,33.0,0,< 1 Year,Yes,32142.0,160.0,244
488858,Male,28,1,28.0,0,< 1 Year,Yes,34806.0,152.0,137
488859,Female,25,1,8.0,1,< 1 Year,No,35026.0,152.0,126
488860,Male,51,1,17.0,1,1-2 Year,No,26087.0,26.0,200
488861,Male,43,1,28.0,0,1-2 Year,Yes,62234.0,124.0,75
488862,Female,22,1,28.0,1,< 1 Year,No,40830.0,152.0,113
488863,Female,22,1,31.0,1,< 1 Year,No,2630.0,152.0,60
488864,Male,23,1,30.0,1,< 1 Year,No,32931.0,152.0,76
488865,Male,25,1,28.0,1,< 1 Year,No,43120.0,152.0,196
488866,Female,24,1,28.0,0,< 1 Year,No,60815.0,152.0,263
488867,Female,59,1,28.0,0,1-2 Year,Yes,32356.0,122.0,149
488868,Female,23,1,49.0,1,< 1 Year,No,25464.0,152.0,42
488869,Male,27,1,26.0,1,< 1 Year,No,29854.0,152.0,103
488870,Male,29,1,46.0,1,< 1 Year,No,26493.0,152.0,44
488871,Female,27,1,8.0,0,< 1 Year,Yes,45979.0,151.0,129
488872,Male,28,1,8.0,1,< 1 Year,No,37329.0,152.0,229
488873,Male,55,1,11.0,0,1-2 Year,Yes,2630.0,157.0,74
488874,Female,39,1,28.0,0,1-2 Year,Yes,39960.0,13.0,115
488875,Male,50,1,48.0,0,1-2 Year,Yes,2630.0,122.0,100
488876,Male,61,1,46.0,1,1-2 Year,No,41675.0,26.0,243
488877,Male,27,1,28.0,1,< 1 Year,No,34899.0,152.0,50
488878,Male,66,1,41.0,0,1-2 Year,Yes,38559.0,26.0,242
488879,Male,22,1,37.0,0,< 1 Year,Yes,36752.0,152.0,46
488880,Female,21,1,27.0,0,< 1 Year,No,16448.0,160.0,71
488881,Male,25,1,32.0,1,< 1 Year,No,2630.0,152.0,125
488882,Male,61,1,28.0,1,1-2 Year,No,43274.0,52.0,56
488883,Female,21,1,24.0,0,< 1 Year,Yes,37897.0,152.0,90
488884,Male,57,1,28.0,0,1-2 Year,No,36408.0,154.0,43
