id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
426500,Male,71,1,23.0,1,1-2 Year,No,31147.0,160.0,139
426501,Female,31,1,15.0,0,1-2 Year,Yes,2630.0,156.0,255
426502,Female,22,1,35.0,1,< 1 Year,No,26929.0,160.0,166
426503,Female,43,1,41.0,1,1-2 Year,No,67861.0,26.0,137
426504,Female,39,1,28.0,0,1-2 Year,Yes,48342.0,124.0,154
426505,Male,43,1,8.0,0,1-2 Year,Yes,46441.0,124.0,258
426506,Female,42,1,11.0,0,1-2 Year,No,22201.0,47.0,260
426507,Male,24,1,8.0,1,< 1 Year,No,43416.0,160.0,287
426508,Female,55,1,28.0,0,1-2 Year,Yes,47444.0,124.0,74
426509,Male,67,1,8.0,0,1-2 Year,Yes,37426.0,26.0,89
426510,Male,42,1,46.0,0,1-2 Year,Yes,26572.0,124.0,127
426511,Female,21,1,41.0,0,< 1 Year,Yes,65528.0,152.0,96
426512,Male,26,1,15.0,0,< 1 Year,No,41664.0,160.0,230
426513,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,157.0,144
426514,Male,26,1,3.0,1,< 1 Year,No,34465.0,152.0,181
426515,Male,74,1,33.0,0,1-2 Year,Yes,33860.0,26.0,81
426516,Female,33,1,35.0,0,1-2 Year,Yes,29265.0,163.0,238
426517,Female,45,1,28.0,0,1-2 Year,Yes,32297.0,124.0,151
426518,Female,20,1,30.0,0,< 1 Year,Yes,34534.0,160.0,55
426519,Female,78,1,28.0,1,1-2 Year,No,49467.0,124.0,165
426520,Male,51,1,28.0,0,1-2 Year,Yes,42842.0,124.0,40
426521,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,7.0,94
426522,Male,64,1,29.0,1,1-2 Year,No,44637.0,26.0,135
426523,Female,22,1,39.0,0,< 1 Year,Yes,31179.0,152.0,124
426524,Male,20,1,10.0,1,< 1 Year,Yes,29181.0,160.0,205
426525,Male,30,1,46.0,0,< 1 Year,Yes,20115.0,124.0,290
426526,Female,27,1,37.0,1,< 1 Year,No,40537.0,152.0,183
426527,Male,48,1,19.0,0,1-2 Year,Yes,27913.0,26.0,159
426528,Female,24,1,17.0,1,< 1 Year,No,42435.0,152.0,11
426529,Male,50,1,8.0,0,1-2 Year,No,40487.0,26.0,227
426530,Female,59,1,28.0,0,1-2 Year,Yes,48695.0,26.0,86
426531,Female,30,1,8.0,1,< 1 Year,Yes,21254.0,160.0,235
426532,Male,44,1,13.0,1,1-2 Year,No,38285.0,26.0,123
426533,Female,53,1,45.0,1,1-2 Year,No,22822.0,152.0,196
426534,Female,27,1,50.0,1,< 1 Year,No,31988.0,152.0,152
426535,Female,24,1,51.0,1,< 1 Year,No,2630.0,152.0,91
426536,Male,42,1,5.0,1,1-2 Year,No,22455.0,124.0,137
426537,Male,55,1,2.0,0,1-2 Year,Yes,28733.0,26.0,190
426538,Male,27,1,33.0,1,< 1 Year,No,40144.0,152.0,155
426539,Female,23,1,17.0,1,< 1 Year,No,38143.0,152.0,287
426540,Male,20,1,45.0,1,< 1 Year,Yes,2630.0,160.0,149
426541,Male,43,1,8.0,0,1-2 Year,Yes,31963.0,154.0,290
426542,Male,66,1,28.0,1,1-2 Year,No,29497.0,26.0,277
426543,Female,41,1,3.0,0,1-2 Year,Yes,23521.0,124.0,73
426544,Female,26,1,30.0,1,< 1 Year,No,23405.0,152.0,86
426545,Female,70,1,28.0,0,1-2 Year,Yes,44896.0,125.0,240
426546,Female,36,1,28.0,0,1-2 Year,No,24427.0,157.0,203
426547,Female,46,1,28.0,0,1-2 Year,Yes,36340.0,23.0,163
426548,Male,39,1,13.0,0,> 2 Years,Yes,28475.0,26.0,227
426549,Male,75,1,3.0,0,1-2 Year,Yes,2630.0,124.0,155
426550,Female,53,1,8.0,1,1-2 Year,No,40127.0,152.0,61
426551,Female,22,1,36.0,1,< 1 Year,No,24561.0,160.0,120
426552,Male,43,1,43.0,0,1-2 Year,Yes,31506.0,22.0,286
426553,Male,24,1,15.0,0,< 1 Year,No,25661.0,152.0,70
426554,Female,23,1,2.0,0,< 1 Year,Yes,35459.0,152.0,112
426555,Male,36,1,28.0,1,1-2 Year,No,53321.0,124.0,179
426556,Female,44,1,28.0,0,1-2 Year,Yes,57423.0,26.0,205
426557,Male,56,1,44.0,0,1-2 Year,Yes,31041.0,26.0,218
426558,Male,26,1,41.0,0,< 1 Year,Yes,27795.0,26.0,188
426559,Female,29,1,8.0,1,< 1 Year,No,51199.0,152.0,80
426560,Male,24,1,11.0,1,< 1 Year,No,27026.0,152.0,88
426561,Male,74,1,11.0,1,1-2 Year,Yes,2630.0,124.0,165
426562,Male,48,1,28.0,0,1-2 Year,Yes,32710.0,122.0,188
426563,Female,21,1,27.0,0,1-2 Year,Yes,18617.0,124.0,233
426564,Male,59,1,8.0,1,1-2 Year,No,58782.0,124.0,209
426565,Male,27,1,41.0,0,< 1 Year,Yes,30204.0,152.0,202
426566,Male,27,1,17.0,0,< 1 Year,Yes,2630.0,160.0,243
426567,Female,48,1,28.0,0,1-2 Year,Yes,32303.0,26.0,166
426568,Male,48,1,45.0,0,1-2 Year,Yes,30571.0,26.0,168
426569,Female,23,1,46.0,1,< 1 Year,No,21355.0,152.0,291
426570,Male,27,1,31.0,0,< 1 Year,Yes,2630.0,152.0,78
426571,Female,21,1,25.0,0,< 1 Year,Yes,28400.0,152.0,233
426572,Female,27,1,37.0,1,< 1 Year,No,39549.0,152.0,17
426573,Female,23,1,25.0,0,< 1 Year,No,20348.0,152.0,133
426574,Male,26,1,35.0,0,< 1 Year,Yes,38016.0,152.0,80
426575,Female,41,1,8.0,0,1-2 Year,Yes,32614.0,26.0,35
426576,Female,43,1,21.0,0,1-2 Year,Yes,19890.0,155.0,228
426577,Female,23,1,30.0,1,< 1 Year,No,22783.0,152.0,265
426578,Male,22,1,50.0,1,< 1 Year,No,38676.0,152.0,95
426579,Male,39,1,28.0,0,> 2 Years,Yes,60205.0,122.0,177
426580,Male,35,1,48.0,0,1-2 Year,Yes,2630.0,157.0,39
426581,Male,30,1,15.0,1,< 1 Year,No,30007.0,152.0,141
426582,Male,38,1,28.0,1,1-2 Year,No,38843.0,26.0,91
426583,Male,46,1,7.0,1,1-2 Year,No,2630.0,124.0,36
426584,Male,44,1,3.0,0,1-2 Year,Yes,23788.0,124.0,12
426585,Female,20,1,1.0,0,< 1 Year,Yes,2630.0,160.0,290
426586,Female,20,1,13.0,0,< 1 Year,Yes,35792.0,160.0,47
426587,Male,22,1,29.0,0,< 1 Year,Yes,39212.0,152.0,56
426588,Male,51,1,28.0,0,1-2 Year,Yes,45859.0,26.0,265
426589,Male,69,1,28.0,0,1-2 Year,Yes,38608.0,154.0,37
426590,Female,49,1,48.0,0,1-2 Year,Yes,2630.0,22.0,191
426591,Male,29,1,44.0,1,< 1 Year,No,26942.0,152.0,265
426592,Male,27,1,39.0,0,< 1 Year,Yes,29349.0,163.0,218
426593,Male,64,1,28.0,0,1-2 Year,Yes,60651.0,26.0,81
426594,Male,49,1,28.0,1,1-2 Year,Yes,32355.0,26.0,187
426595,Male,22,1,24.0,0,< 1 Year,Yes,21046.0,152.0,216
426596,Female,27,1,26.0,1,< 1 Year,No,32026.0,152.0,221
426597,Male,50,1,28.0,0,> 2 Years,Yes,27785.0,26.0,241
426598,Female,55,1,28.0,1,1-2 Year,No,31647.0,124.0,126
426599,Female,61,1,28.0,0,1-2 Year,Yes,52872.0,26.0,280
426600,Female,48,1,28.0,0,1-2 Year,Yes,52688.0,26.0,141
426601,Male,46,1,1.0,0,> 2 Years,Yes,2630.0,124.0,281
426602,Female,24,1,46.0,0,< 1 Year,Yes,30947.0,160.0,182
426603,Male,21,1,29.0,0,< 1 Year,Yes,28799.0,124.0,13
426604,Female,53,1,48.0,1,1-2 Year,No,2630.0,124.0,275
426605,Male,37,1,33.0,0,1-2 Year,Yes,31636.0,26.0,298
426606,Female,28,1,30.0,1,< 1 Year,No,23870.0,152.0,76
426607,Female,52,1,28.0,0,1-2 Year,Yes,29720.0,26.0,221
426608,Male,49,1,28.0,1,1-2 Year,Yes,25605.0,26.0,138
426609,Female,32,1,0.0,0,< 1 Year,Yes,2630.0,152.0,125
426610,Female,35,1,28.0,0,1-2 Year,Yes,42083.0,122.0,224
426611,Male,24,1,41.0,1,< 1 Year,Yes,41422.0,152.0,187
426612,Female,70,1,28.0,1,1-2 Year,No,38922.0,26.0,283
426613,Male,68,1,29.0,1,1-2 Year,No,50479.0,11.0,190
426614,Female,41,1,28.0,1,1-2 Year,No,27522.0,124.0,188
426615,Male,38,1,28.0,0,1-2 Year,No,48703.0,122.0,100
426616,Male,24,1,39.0,1,< 1 Year,No,59096.0,152.0,178
426617,Male,39,1,8.0,0,1-2 Year,Yes,40641.0,124.0,281
426618,Female,28,1,8.0,1,< 1 Year,No,48874.0,152.0,296
426619,Male,21,1,8.0,1,< 1 Year,No,46801.0,152.0,163
426620,Male,42,1,28.0,0,1-2 Year,Yes,31114.0,26.0,19
426621,Male,41,1,28.0,1,1-2 Year,No,24485.0,122.0,41
426622,Male,59,1,8.0,1,1-2 Year,No,36177.0,26.0,46
426623,Male,24,1,37.0,0,< 1 Year,No,34216.0,152.0,27
426624,Male,50,1,35.0,0,1-2 Year,Yes,2630.0,156.0,69
426625,Male,47,1,46.0,0,1-2 Year,Yes,40823.0,124.0,138
426626,Male,43,1,46.0,1,1-2 Year,No,30885.0,124.0,89
426627,Male,32,1,46.0,0,1-2 Year,Yes,33231.0,155.0,226
426628,Male,49,1,41.0,0,1-2 Year,Yes,29366.0,12.0,154
426629,Male,47,1,8.0,0,1-2 Year,Yes,25013.0,124.0,167
426630,Female,44,1,48.0,0,1-2 Year,No,2630.0,26.0,16
426631,Male,61,1,45.0,1,1-2 Year,No,37018.0,26.0,228
426632,Male,42,1,15.0,0,1-2 Year,Yes,32900.0,124.0,98
426633,Female,23,1,2.0,0,< 1 Year,Yes,31842.0,152.0,201
426634,Male,64,1,41.0,0,1-2 Year,Yes,43426.0,26.0,157
426635,Female,40,1,8.0,0,1-2 Year,No,48049.0,26.0,62
426636,Male,50,1,8.0,0,> 2 Years,Yes,38422.0,157.0,179
426637,Female,57,1,30.0,1,1-2 Year,No,2630.0,152.0,60
426638,Male,24,1,29.0,1,< 1 Year,No,34528.0,152.0,158
426639,Male,52,1,29.0,0,1-2 Year,Yes,2630.0,26.0,271
426640,Male,22,1,46.0,1,< 1 Year,No,21258.0,152.0,42
426641,Female,23,1,15.0,1,< 1 Year,Yes,2630.0,160.0,105
426642,Female,24,1,39.0,1,< 1 Year,No,39411.0,152.0,114
426643,Male,43,1,39.0,0,1-2 Year,Yes,29224.0,124.0,21
426644,Male,23,1,41.0,1,< 1 Year,No,46108.0,152.0,13
426645,Female,66,1,8.0,0,1-2 Year,No,56785.0,26.0,136
426646,Male,42,1,28.0,0,1-2 Year,Yes,45336.0,124.0,278
426647,Female,23,1,47.0,1,< 1 Year,No,40472.0,152.0,92
426648,Male,37,1,41.0,1,1-2 Year,No,33930.0,152.0,42
426649,Male,44,1,28.0,0,1-2 Year,Yes,45040.0,26.0,225
426650,Male,41,1,28.0,0,1-2 Year,Yes,42794.0,26.0,40
426651,Male,66,1,3.0,0,1-2 Year,Yes,34834.0,129.0,167
426652,Female,72,1,28.0,0,1-2 Year,Yes,39766.0,26.0,227
426653,Male,46,1,6.0,0,1-2 Year,Yes,32112.0,152.0,71
426654,Female,79,1,46.0,0,1-2 Year,Yes,31818.0,26.0,196
426655,Female,56,1,28.0,0,1-2 Year,Yes,27059.0,26.0,108
426656,Female,60,1,28.0,0,1-2 Year,Yes,33564.0,26.0,72
426657,Male,31,1,18.0,1,1-2 Year,No,30567.0,124.0,189
426658,Female,33,1,41.0,0,< 1 Year,No,2630.0,1.0,283
426659,Male,57,1,50.0,1,1-2 Year,No,24477.0,65.0,123
426660,Male,47,1,31.0,1,1-2 Year,No,2630.0,124.0,51
426661,Female,63,1,28.0,0,1-2 Year,Yes,32192.0,26.0,288
426662,Male,47,1,28.0,0,1-2 Year,No,49874.0,26.0,123
426663,Male,48,1,48.0,0,1-2 Year,Yes,2630.0,124.0,126
426664,Male,33,1,39.0,0,1-2 Year,Yes,32902.0,156.0,122
426665,Male,31,1,28.0,0,1-2 Year,Yes,51149.0,156.0,116
426666,Female,23,1,9.0,0,< 1 Year,No,28015.0,152.0,232
426667,Male,23,1,13.0,0,< 1 Year,Yes,25864.0,152.0,234
426668,Male,37,1,41.0,0,1-2 Year,No,29957.0,154.0,112
426669,Male,22,1,46.0,0,1-2 Year,No,32479.0,124.0,203
426670,Male,22,1,30.0,1,< 1 Year,No,28910.0,152.0,295
426671,Female,25,1,13.0,1,< 1 Year,No,32809.0,152.0,266
426672,Male,71,1,39.0,1,1-2 Year,Yes,2630.0,26.0,211
426673,Male,53,1,14.0,0,1-2 Year,Yes,26948.0,26.0,24
426674,Male,61,1,15.0,0,1-2 Year,Yes,26188.0,124.0,114
426675,Female,48,1,28.0,0,> 2 Years,Yes,37549.0,124.0,76
426676,Female,68,1,28.0,1,1-2 Year,No,2630.0,124.0,38
426677,Male,53,1,28.0,0,1-2 Year,Yes,37558.0,26.0,273
426678,Male,49,1,28.0,0,> 2 Years,Yes,27998.0,13.0,262
426679,Female,46,1,2.0,0,1-2 Year,Yes,2630.0,156.0,22
426680,Male,48,1,28.0,0,1-2 Year,Yes,52549.0,26.0,10
426681,Male,35,1,30.0,1,1-2 Year,No,25519.0,152.0,139
426682,Male,32,1,30.0,0,< 1 Year,No,2630.0,156.0,253
426683,Male,44,1,28.0,0,1-2 Year,Yes,45697.0,26.0,67
426684,Female,56,1,28.0,0,1-2 Year,Yes,33184.0,13.0,32
426685,Female,25,1,33.0,1,< 1 Year,No,30062.0,152.0,86
426686,Male,58,1,38.0,1,1-2 Year,No,40117.0,124.0,217
426687,Male,20,1,36.0,1,< 1 Year,Yes,31036.0,160.0,230
426688,Male,61,1,28.0,1,1-2 Year,No,60453.0,154.0,264
426689,Male,21,1,41.0,0,1-2 Year,Yes,2630.0,154.0,282
426690,Male,21,1,11.0,0,< 1 Year,Yes,37182.0,160.0,130
426691,Male,22,1,9.0,0,< 1 Year,No,35231.0,152.0,189
426692,Male,27,1,13.0,0,< 1 Year,Yes,22215.0,152.0,158
426693,Female,32,1,29.0,1,1-2 Year,No,62012.0,124.0,212
426694,Male,57,1,28.0,0,> 2 Years,Yes,40669.0,26.0,182
426695,Female,24,1,35.0,0,< 1 Year,Yes,19822.0,152.0,111
426696,Male,23,1,47.0,1,< 1 Year,No,2630.0,152.0,242
426697,Female,24,1,16.0,0,< 1 Year,Yes,24641.0,152.0,206
426698,Male,72,1,8.0,1,1-2 Year,No,26795.0,26.0,32
426699,Male,49,1,8.0,0,1-2 Year,Yes,2630.0,26.0,126
426700,Male,25,1,4.0,1,< 1 Year,No,27150.0,152.0,101
426701,Female,23,1,28.0,1,< 1 Year,No,54868.0,152.0,285
426702,Female,49,1,8.0,1,1-2 Year,No,2630.0,26.0,274
426703,Male,24,1,28.0,1,< 1 Year,No,2630.0,157.0,32
426704,Male,29,1,10.0,1,< 1 Year,No,25355.0,152.0,278
426705,Female,28,1,16.0,0,< 1 Year,Yes,25093.0,152.0,79
426706,Male,21,1,46.0,1,< 1 Year,No,35383.0,160.0,66
426707,Female,22,1,28.0,1,1-2 Year,No,24756.0,124.0,103
426708,Female,23,1,15.0,0,< 1 Year,Yes,27830.0,152.0,165
426709,Male,20,1,8.0,0,< 1 Year,Yes,63697.0,160.0,269
426710,Female,35,1,28.0,0,1-2 Year,Yes,33362.0,122.0,100
426711,Female,65,1,28.0,0,1-2 Year,Yes,22354.0,122.0,217
426712,Male,50,1,28.0,1,1-2 Year,No,31378.0,124.0,156
426713,Male,62,1,30.0,1,1-2 Year,No,2630.0,26.0,20
426714,Male,54,1,18.0,0,1-2 Year,Yes,30601.0,26.0,166
426715,Female,53,1,48.0,0,1-2 Year,No,2630.0,26.0,127
426716,Male,43,1,28.0,0,1-2 Year,Yes,27726.0,26.0,122
426717,Female,22,1,28.0,1,< 1 Year,No,32876.0,160.0,116
426718,Male,52,1,28.0,0,1-2 Year,Yes,32205.0,124.0,153
426719,Female,21,1,8.0,0,< 1 Year,Yes,78394.0,160.0,94
426720,Male,31,1,33.0,1,< 1 Year,No,2630.0,152.0,293
426721,Male,76,1,41.0,0,1-2 Year,Yes,41268.0,26.0,135
426722,Female,23,1,8.0,1,< 1 Year,No,72575.0,160.0,299
426723,Female,54,1,48.0,1,1-2 Year,No,2630.0,124.0,182
426724,Female,42,1,8.0,0,1-2 Year,Yes,2630.0,157.0,202
426725,Male,44,1,28.0,0,1-2 Year,Yes,42907.0,26.0,53
426726,Male,46,1,15.0,1,1-2 Year,No,2630.0,26.0,211
426727,Female,24,1,32.0,1,< 1 Year,No,33871.0,152.0,172
426728,Male,25,1,41.0,1,< 1 Year,No,30431.0,152.0,36
426729,Female,24,1,37.0,0,< 1 Year,Yes,24121.0,152.0,195
426730,Female,21,1,47.0,1,< 1 Year,No,35205.0,152.0,90
426731,Male,36,1,28.0,0,1-2 Year,Yes,31239.0,154.0,106
426732,Male,48,1,28.0,1,1-2 Year,No,44273.0,26.0,255
426733,Male,29,1,28.0,1,1-2 Year,No,2630.0,157.0,286
426734,Male,74,1,28.0,1,1-2 Year,No,50316.0,26.0,83
426735,Female,25,1,41.0,1,< 1 Year,No,36363.0,152.0,290
426736,Female,22,1,21.0,0,< 1 Year,Yes,19559.0,152.0,124
426737,Female,25,1,21.0,1,< 1 Year,No,26367.0,152.0,11
426738,Female,25,1,28.0,1,< 1 Year,No,38575.0,152.0,221
426739,Female,28,1,30.0,1,< 1 Year,No,24345.0,152.0,119
426740,Male,64,1,8.0,1,1-2 Year,No,42220.0,26.0,136
426741,Female,25,1,16.0,0,< 1 Year,Yes,26147.0,152.0,283
426742,Male,25,1,36.0,0,< 1 Year,Yes,26491.0,152.0,140
426743,Male,43,1,28.0,1,1-2 Year,No,66129.0,26.0,55
426744,Male,28,1,18.0,0,< 1 Year,Yes,28597.0,152.0,116
426745,Male,22,1,40.0,0,< 1 Year,Yes,37500.0,152.0,276
426746,Female,22,1,46.0,1,< 1 Year,No,35798.0,160.0,171
426747,Female,55,1,50.0,0,1-2 Year,Yes,39427.0,124.0,204
426748,Male,46,1,45.0,1,1-2 Year,No,22466.0,26.0,30
426749,Female,22,1,47.0,1,< 1 Year,No,32595.0,152.0,102
426750,Female,32,1,37.0,0,< 1 Year,Yes,33101.0,26.0,231
426751,Male,41,1,37.0,1,1-2 Year,No,28239.0,124.0,112
426752,Male,23,1,36.0,0,< 1 Year,Yes,2630.0,152.0,214
426753,Female,21,1,30.0,1,< 1 Year,No,28593.0,152.0,277
426754,Male,43,1,46.0,0,1-2 Year,Yes,2630.0,124.0,17
426755,Male,30,1,16.0,0,< 1 Year,Yes,2630.0,156.0,258
426756,Male,21,1,8.0,1,< 1 Year,No,34716.0,160.0,10
426757,Female,22,1,15.0,0,< 1 Year,Yes,52870.0,160.0,274
426758,Female,42,1,28.0,1,1-2 Year,No,41295.0,26.0,224
426759,Male,57,1,28.0,0,1-2 Year,Yes,51117.0,26.0,289
426760,Male,37,1,15.0,0,1-2 Year,Yes,37865.0,124.0,264
426761,Female,23,1,46.0,1,< 1 Year,No,28933.0,152.0,47
426762,Male,65,1,48.0,0,1-2 Year,Yes,2630.0,15.0,159
426763,Female,22,1,16.0,1,< 1 Year,No,27986.0,152.0,149
426764,Female,21,1,46.0,1,< 1 Year,No,33938.0,160.0,167
426765,Male,56,1,36.0,0,1-2 Year,Yes,40241.0,124.0,256
426766,Female,32,1,41.0,0,< 1 Year,Yes,2630.0,160.0,51
426767,Female,41,1,28.0,0,1-2 Year,Yes,40561.0,124.0,87
426768,Male,42,1,8.0,1,1-2 Year,No,2630.0,7.0,116
426769,Female,46,1,15.0,0,1-2 Year,Yes,26826.0,86.0,147
426770,Male,26,1,28.0,0,< 1 Year,Yes,39920.0,152.0,226
426771,Male,26,1,28.0,1,< 1 Year,No,44158.0,152.0,285
426772,Male,43,1,37.0,1,1-2 Year,No,34812.0,124.0,14
426773,Female,44,1,28.0,0,> 2 Years,Yes,65488.0,124.0,133
426774,Female,27,1,15.0,1,< 1 Year,No,30902.0,152.0,242
426775,Male,69,1,28.0,1,1-2 Year,No,44528.0,26.0,106
426776,Male,53,1,28.0,0,1-2 Year,Yes,65291.0,26.0,260
426777,Female,20,1,32.0,0,1-2 Year,Yes,2630.0,160.0,226
426778,Male,57,1,8.0,0,1-2 Year,Yes,32069.0,26.0,93
426779,Female,22,1,46.0,0,< 1 Year,Yes,26895.0,152.0,148
426780,Female,20,1,28.0,0,< 1 Year,Yes,50994.0,160.0,106
426781,Female,43,1,28.0,0,1-2 Year,Yes,40208.0,13.0,239
426782,Female,41,1,11.0,1,1-2 Year,No,30655.0,124.0,90
426783,Female,52,1,28.0,0,> 2 Years,Yes,37586.0,26.0,204
426784,Male,57,1,46.0,1,1-2 Year,No,35327.0,26.0,115
426785,Male,78,0,28.0,0,1-2 Year,Yes,38211.0,26.0,145
426786,Male,20,1,45.0,1,< 1 Year,No,32515.0,160.0,189
426787,Female,22,1,35.0,1,< 1 Year,Yes,37122.0,163.0,259
426788,Male,43,1,46.0,0,1-2 Year,Yes,26894.0,124.0,158
426789,Male,20,1,41.0,0,1-2 Year,Yes,20481.0,156.0,45
426790,Female,25,1,28.0,1,< 1 Year,No,34895.0,152.0,180
426791,Female,65,1,28.0,1,1-2 Year,No,42585.0,124.0,233
426792,Female,78,1,46.0,0,1-2 Year,Yes,29415.0,11.0,58
426793,Female,21,1,37.0,0,< 1 Year,Yes,30627.0,160.0,16
426794,Female,22,1,8.0,0,< 1 Year,Yes,33278.0,152.0,98
426795,Female,26,1,32.0,0,< 1 Year,Yes,2630.0,152.0,167
426796,Female,22,1,46.0,0,< 1 Year,No,21855.0,152.0,172
426797,Male,33,1,9.0,0,1-2 Year,Yes,29307.0,124.0,274
426798,Female,24,1,15.0,0,< 1 Year,Yes,29982.0,152.0,43
426799,Male,55,1,30.0,1,1-2 Year,Yes,31443.0,26.0,254
426800,Male,33,1,41.0,0,< 1 Year,Yes,2630.0,156.0,146
426801,Female,24,1,28.0,1,< 1 Year,No,61045.0,152.0,237
426802,Female,22,1,10.0,0,< 1 Year,Yes,23165.0,152.0,160
426803,Female,27,1,46.0,1,< 1 Year,No,2630.0,152.0,274
426804,Female,26,1,8.0,1,< 1 Year,No,30003.0,152.0,129
426805,Female,74,1,28.0,0,> 2 Years,Yes,46159.0,124.0,119
426806,Male,68,1,18.0,1,1-2 Year,No,2630.0,124.0,242
426807,Male,41,1,17.0,0,1-2 Year,Yes,27769.0,157.0,270
426808,Male,23,1,46.0,1,< 1 Year,No,25422.0,152.0,53
426809,Female,34,1,8.0,0,1-2 Year,Yes,36158.0,124.0,133
426810,Female,37,1,28.0,0,1-2 Year,Yes,23049.0,124.0,240
426811,Female,23,1,8.0,1,< 1 Year,No,25906.0,152.0,272
426812,Female,40,1,28.0,0,1-2 Year,Yes,34652.0,122.0,65
426813,Female,47,1,28.0,0,1-2 Year,Yes,36329.0,124.0,295
426814,Female,27,1,36.0,1,< 1 Year,No,38290.0,152.0,37
426815,Male,36,1,45.0,0,1-2 Year,Yes,26086.0,26.0,122
426816,Male,68,1,8.0,0,> 2 Years,Yes,66867.0,124.0,207
426817,Male,20,1,47.0,0,< 1 Year,Yes,2630.0,160.0,112
426818,Male,27,1,28.0,0,< 1 Year,No,36328.0,152.0,101
426819,Male,21,1,32.0,0,< 1 Year,Yes,2630.0,160.0,21
426820,Male,50,1,43.0,1,1-2 Year,No,35125.0,124.0,84
426821,Male,78,1,45.0,0,1-2 Year,Yes,2630.0,124.0,197
426822,Male,39,1,33.0,0,1-2 Year,Yes,27146.0,124.0,207
426823,Female,33,1,6.0,0,< 1 Year,Yes,30907.0,152.0,99
426824,Female,25,1,41.0,0,< 1 Year,Yes,25883.0,160.0,142
426825,Female,42,1,8.0,0,1-2 Year,Yes,32489.0,26.0,35
426826,Female,22,1,46.0,1,< 1 Year,No,30701.0,152.0,54
426827,Male,55,1,28.0,0,1-2 Year,Yes,45526.0,124.0,168
426828,Female,37,1,41.0,0,1-2 Year,Yes,35745.0,12.0,278
426829,Female,36,1,28.0,0,1-2 Year,Yes,31912.0,157.0,15
426830,Male,39,1,9.0,0,1-2 Year,Yes,2630.0,156.0,130
426831,Male,69,1,28.0,0,1-2 Year,Yes,27195.0,26.0,25
426832,Female,25,1,13.0,0,< 1 Year,Yes,27462.0,152.0,46
426833,Female,58,0,28.0,0,1-2 Year,Yes,32501.0,26.0,88
426834,Male,24,1,28.0,0,< 1 Year,No,56873.0,152.0,91
426835,Female,23,1,30.0,1,< 1 Year,No,31341.0,152.0,58
426836,Female,26,1,8.0,0,< 1 Year,Yes,29586.0,152.0,284
426837,Male,43,1,2.0,1,1-2 Year,No,34041.0,26.0,260
426838,Female,52,1,28.0,1,1-2 Year,No,38787.0,26.0,241
426839,Male,29,1,30.0,1,< 1 Year,No,29413.0,152.0,218
426840,Female,73,1,50.0,0,1-2 Year,Yes,2630.0,160.0,154
426841,Male,28,1,37.0,1,< 1 Year,No,37588.0,152.0,254
426842,Female,22,1,46.0,1,< 1 Year,No,26983.0,160.0,62
426843,Male,41,1,28.0,1,1-2 Year,No,43263.0,124.0,207
426844,Male,40,1,28.0,0,1-2 Year,Yes,30309.0,154.0,283
426845,Female,23,1,8.0,1,< 1 Year,No,51013.0,152.0,121
426846,Male,40,1,28.0,1,1-2 Year,Yes,31513.0,163.0,295
426847,Female,53,1,46.0,0,1-2 Year,Yes,24459.0,152.0,177
426848,Male,50,1,28.0,0,> 2 Years,No,2630.0,157.0,269
426849,Male,20,1,28.0,0,< 1 Year,Yes,35352.0,156.0,195
426850,Female,32,1,37.0,1,< 1 Year,No,31333.0,152.0,105
426851,Female,44,1,8.0,0,1-2 Year,No,37021.0,124.0,193
426852,Female,57,1,15.0,0,> 2 Years,Yes,2630.0,156.0,281
426853,Male,65,1,33.0,0,1-2 Year,Yes,41558.0,26.0,102
426854,Female,43,1,3.0,0,1-2 Year,Yes,30526.0,124.0,178
426855,Female,65,1,28.0,0,1-2 Year,Yes,55555.0,26.0,193
426856,Male,52,1,2.0,1,1-2 Year,No,20989.0,124.0,157
426857,Female,28,1,18.0,1,< 1 Year,No,29762.0,152.0,122
426858,Male,24,1,8.0,1,< 1 Year,No,54643.0,152.0,156
426859,Female,27,1,41.0,1,< 1 Year,No,38946.0,152.0,117
426860,Female,24,1,15.0,1,< 1 Year,No,40468.0,152.0,180
426861,Female,22,1,6.0,0,< 1 Year,No,18010.0,152.0,16
426862,Male,50,1,15.0,0,1-2 Year,Yes,34681.0,26.0,219
426863,Male,46,1,1.0,1,1-2 Year,No,2630.0,124.0,148
426864,Male,23,1,8.0,1,< 1 Year,No,48139.0,26.0,244
426865,Male,27,1,41.0,1,< 1 Year,No,28296.0,152.0,227
426866,Male,23,1,11.0,1,< 1 Year,No,37538.0,152.0,191
426867,Male,65,1,14.0,1,1-2 Year,Yes,29440.0,124.0,181
426868,Male,55,1,11.0,1,1-2 Year,No,50899.0,26.0,248
426869,Female,22,1,50.0,1,< 1 Year,No,35683.0,152.0,23
426870,Female,78,1,8.0,0,> 2 Years,Yes,2630.0,26.0,159
426871,Male,22,1,47.0,0,< 1 Year,Yes,21579.0,152.0,64
426872,Female,27,1,28.0,0,< 1 Year,No,40655.0,152.0,207
426873,Male,67,1,8.0,1,1-2 Year,No,61076.0,7.0,93
426874,Male,60,1,47.0,1,1-2 Year,No,30831.0,26.0,59
