id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
398835,Male,44,1,46.0,0,1-2 Year,Yes,29028.0,124.0,95
398836,Female,23,1,3.0,0,< 1 Year,Yes,40496.0,151.0,200
398837,Male,60,1,24.0,0,1-2 Year,Yes,31099.0,145.0,48
398838,Male,21,1,41.0,0,< 1 Year,Yes,44479.0,152.0,170
398839,Male,53,1,28.0,0,> 2 Years,Yes,39906.0,26.0,36
398840,Male,50,1,28.0,0,1-2 Year,Yes,27840.0,122.0,290
398841,Male,29,1,27.0,1,< 1 Year,No,26455.0,152.0,274
398842,Female,24,1,37.0,1,< 1 Year,No,122625.0,26.0,133
398843,Male,69,1,18.0,0,1-2 Year,No,26966.0,124.0,299
398844,Female,20,1,3.0,1,< 1 Year,No,21980.0,160.0,71
398845,Male,71,1,47.0,0,1-2 Year,No,40701.0,26.0,249
398846,Female,22,1,15.0,1,< 1 Year,No,32878.0,152.0,210
398847,Male,53,1,35.0,0,1-2 Year,Yes,46096.0,26.0,165
398848,Female,58,1,46.0,0,> 2 Years,Yes,2630.0,26.0,212
398849,Male,45,1,28.0,0,> 2 Years,Yes,50481.0,26.0,61
398850,Male,21,1,30.0,1,< 1 Year,No,23396.0,160.0,157
398851,Male,49,1,3.0,0,1-2 Year,No,2630.0,26.0,126
398852,Male,72,1,15.0,1,1-2 Year,Yes,2630.0,26.0,70
398853,Male,59,1,20.0,0,> 2 Years,Yes,2630.0,26.0,204
398854,Male,29,1,6.0,1,1-2 Year,No,31632.0,154.0,291
398855,Female,28,1,28.0,0,< 1 Year,Yes,29035.0,152.0,110
398856,Female,24,1,26.0,0,< 1 Year,No,30086.0,152.0,41
398857,Male,25,1,36.0,1,< 1 Year,No,28568.0,152.0,121
398858,Female,48,1,18.0,0,1-2 Year,Yes,2630.0,131.0,59
398859,Male,46,1,28.0,0,1-2 Year,Yes,40922.0,122.0,267
398860,Female,47,1,28.0,0,1-2 Year,Yes,99258.0,124.0,11
398861,Male,33,1,0.0,0,> 2 Years,Yes,2630.0,124.0,209
398862,Male,23,1,14.0,1,< 1 Year,No,59692.0,152.0,166
398863,Male,30,1,46.0,0,< 1 Year,Yes,2630.0,160.0,262
398864,Male,22,1,36.0,1,< 1 Year,No,38101.0,152.0,201
398865,Female,25,1,11.0,1,< 1 Year,No,26693.0,152.0,40
398866,Female,26,1,29.0,1,< 1 Year,No,43705.0,152.0,167
398867,Male,59,1,8.0,0,1-2 Year,Yes,2630.0,124.0,167
398868,Male,42,1,28.0,1,1-2 Year,No,32417.0,124.0,246
398869,Male,38,1,41.0,0,1-2 Year,Yes,45422.0,12.0,223
398870,Female,37,1,28.0,1,1-2 Year,No,43798.0,150.0,203
398871,Female,21,1,28.0,1,< 1 Year,Yes,36041.0,152.0,245
398872,Female,26,1,28.0,1,< 1 Year,No,54087.0,152.0,287
398873,Female,34,1,43.0,0,1-2 Year,Yes,2630.0,157.0,168
398874,Male,25,1,15.0,1,< 1 Year,No,36266.0,152.0,131
398875,Female,20,1,9.0,1,< 1 Year,Yes,2630.0,160.0,242
398876,Male,30,1,46.0,0,< 1 Year,No,2630.0,1.0,164
398877,Female,23,1,16.0,1,< 1 Year,No,36699.0,26.0,137
398878,Female,22,1,30.0,0,< 1 Year,Yes,12554.0,152.0,98
398879,Male,42,1,28.0,0,1-2 Year,Yes,38456.0,52.0,239
398880,Female,24,1,8.0,1,< 1 Year,No,29889.0,152.0,201
398881,Male,24,1,28.0,1,< 1 Year,No,65426.0,152.0,212
398882,Female,31,1,32.0,1,< 1 Year,No,2630.0,152.0,270
398883,Female,40,1,45.0,0,1-2 Year,No,33236.0,26.0,37
398884,Male,60,1,28.0,1,1-2 Year,No,25668.0,26.0,81
398885,Male,29,1,28.0,0,< 1 Year,Yes,54263.0,124.0,286
398886,Female,36,1,29.0,1,1-2 Year,No,34083.0,26.0,272
398887,Male,49,1,43.0,0,1-2 Year,No,2630.0,156.0,276
398888,Female,39,1,11.0,0,1-2 Year,Yes,28820.0,124.0,10
398889,Male,50,1,50.0,0,> 2 Years,Yes,34501.0,26.0,25
398890,Female,46,1,28.0,1,1-2 Year,No,36497.0,26.0,203
398891,Female,20,1,40.0,0,< 1 Year,Yes,2630.0,160.0,124
398892,Female,54,1,28.0,0,1-2 Year,Yes,31817.0,26.0,213
398893,Male,31,1,25.0,1,< 1 Year,No,23625.0,152.0,107
398894,Male,24,1,26.0,1,< 1 Year,No,34943.0,152.0,141
398895,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,156.0,295
398896,Male,66,1,3.0,0,1-2 Year,No,41294.0,26.0,36
398897,Female,21,1,50.0,0,< 1 Year,Yes,2630.0,152.0,79
398898,Female,46,1,28.0,0,1-2 Year,Yes,40546.0,26.0,210
398899,Female,51,1,0.0,0,1-2 Year,Yes,2630.0,124.0,153
398900,Female,21,1,35.0,0,< 1 Year,No,25282.0,160.0,17
398901,Female,23,1,29.0,1,< 1 Year,No,22664.0,152.0,242
398902,Female,50,1,28.0,0,1-2 Year,Yes,35909.0,156.0,100
398903,Female,71,1,41.0,1,1-2 Year,No,45469.0,55.0,132
398904,Male,36,1,50.0,0,1-2 Year,Yes,2630.0,156.0,274
398905,Male,24,1,36.0,1,< 1 Year,No,47328.0,152.0,46
398906,Male,77,1,41.0,1,1-2 Year,No,2630.0,124.0,206
398907,Female,47,1,28.0,1,1-2 Year,No,24921.0,26.0,59
398908,Male,36,1,11.0,0,1-2 Year,Yes,42880.0,124.0,245
398909,Female,27,1,5.0,0,< 1 Year,Yes,2630.0,152.0,132
398910,Female,41,1,41.0,0,1-2 Year,Yes,30648.0,124.0,54
398911,Female,26,1,5.0,0,1-2 Year,No,36610.0,124.0,107
398912,Male,56,1,36.0,0,1-2 Year,Yes,2630.0,157.0,253
398913,Male,29,1,41.0,0,< 1 Year,Yes,27510.0,124.0,225
398914,Male,37,1,28.0,1,1-2 Year,No,37155.0,124.0,16
398915,Male,58,1,39.0,0,1-2 Year,Yes,55295.0,122.0,22
398916,Female,25,1,9.0,0,< 1 Year,Yes,25684.0,122.0,129
398917,Male,31,1,33.0,0,< 1 Year,Yes,54966.0,156.0,189
398918,Female,29,1,47.0,1,< 1 Year,No,36477.0,152.0,122
398919,Male,54,1,28.0,0,1-2 Year,Yes,34705.0,154.0,160
398920,Male,66,1,28.0,0,1-2 Year,Yes,49455.0,13.0,29
398921,Male,54,1,46.0,0,1-2 Year,Yes,20158.0,26.0,20
398922,Female,45,1,6.0,1,1-2 Year,No,2630.0,124.0,168
398923,Female,73,1,46.0,0,1-2 Year,No,55813.0,11.0,102
398924,Female,25,1,41.0,1,< 1 Year,No,35499.0,152.0,142
398925,Male,59,1,41.0,0,1-2 Year,Yes,2630.0,156.0,252
398926,Female,46,1,28.0,0,1-2 Year,Yes,35030.0,124.0,242
398927,Male,25,1,10.0,1,< 1 Year,No,2630.0,151.0,202
398928,Male,38,1,32.0,0,1-2 Year,Yes,2630.0,26.0,128
398929,Male,24,1,28.0,1,< 1 Year,No,45073.0,152.0,70
398930,Male,37,1,28.0,0,1-2 Year,Yes,40948.0,124.0,123
398931,Male,34,1,11.0,0,1-2 Year,Yes,33192.0,156.0,243
398932,Male,44,1,14.0,0,> 2 Years,Yes,27202.0,26.0,193
398933,Female,29,1,36.0,1,< 1 Year,No,2630.0,152.0,134
398934,Male,24,1,22.0,1,< 1 Year,No,39739.0,152.0,76
398935,Female,51,1,28.0,0,1-2 Year,Yes,43353.0,30.0,213
398936,Male,53,1,28.0,0,1-2 Year,Yes,2630.0,124.0,198
398937,Female,22,1,8.0,1,< 1 Year,No,35988.0,152.0,228
398938,Female,45,1,33.0,1,1-2 Year,No,2630.0,26.0,40
398939,Male,38,1,46.0,1,1-2 Year,No,2630.0,124.0,281
398940,Female,70,1,30.0,1,1-2 Year,No,30419.0,124.0,120
398941,Female,54,1,29.0,0,1-2 Year,Yes,35578.0,124.0,64
398942,Male,30,1,29.0,1,1-2 Year,No,33064.0,124.0,251
398943,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,15.0,129
398944,Female,38,1,3.0,0,1-2 Year,No,27673.0,155.0,196
398945,Female,43,1,28.0,1,1-2 Year,No,48433.0,26.0,126
398946,Male,54,1,28.0,1,1-2 Year,No,36911.0,26.0,36
398947,Female,23,1,25.0,1,< 1 Year,No,46436.0,152.0,62
398948,Female,24,1,8.0,0,< 1 Year,Yes,41588.0,152.0,187
398949,Female,40,1,8.0,1,1-2 Year,No,40410.0,124.0,287
398950,Female,28,1,10.0,1,< 1 Year,No,29367.0,152.0,14
398951,Male,20,1,15.0,0,< 1 Year,Yes,38355.0,160.0,133
398952,Male,34,1,8.0,0,1-2 Year,Yes,39925.0,124.0,185
398953,Male,66,1,46.0,0,1-2 Year,Yes,40383.0,11.0,293
398954,Male,25,1,41.0,1,< 1 Year,No,33341.0,152.0,218
398955,Male,23,1,18.0,1,< 1 Year,No,22783.0,152.0,119
398956,Male,69,1,46.0,1,1-2 Year,No,27112.0,26.0,290
398957,Female,22,1,41.0,1,< 1 Year,No,23378.0,152.0,105
398958,Male,38,1,0.0,0,1-2 Year,Yes,2630.0,26.0,150
398959,Female,23,1,37.0,1,< 1 Year,No,25901.0,151.0,37
398960,Female,77,1,28.0,0,1-2 Year,Yes,34081.0,26.0,29
398961,Female,22,1,28.0,0,< 1 Year,Yes,27541.0,152.0,255
398962,Female,47,1,28.0,0,1-2 Year,Yes,37899.0,26.0,89
398963,Male,45,1,46.0,0,> 2 Years,Yes,35140.0,124.0,240
398964,Female,21,1,50.0,1,< 1 Year,No,47830.0,160.0,134
398965,Male,36,1,37.0,0,1-2 Year,Yes,33205.0,152.0,150
398966,Female,61,1,30.0,1,1-2 Year,No,2630.0,117.0,180
398967,Female,24,1,18.0,1,< 1 Year,No,32110.0,152.0,279
398968,Female,22,1,46.0,0,< 1 Year,Yes,28674.0,152.0,88
398969,Male,59,1,13.0,0,1-2 Year,Yes,27094.0,26.0,202
398970,Female,21,1,50.0,0,1-2 Year,Yes,2630.0,156.0,48
398971,Male,64,1,18.0,0,1-2 Year,Yes,39932.0,26.0,122
398972,Male,63,1,28.0,0,1-2 Year,No,46486.0,26.0,266
398973,Female,32,1,30.0,0,1-2 Year,No,21777.0,124.0,242
398974,Female,32,1,30.0,1,< 1 Year,No,30761.0,152.0,148
398975,Male,25,1,8.0,0,< 1 Year,Yes,49434.0,26.0,120
398976,Male,27,1,39.0,1,< 1 Year,No,30818.0,152.0,44
398977,Female,23,1,18.0,1,< 1 Year,No,18802.0,152.0,99
398978,Male,27,1,12.0,1,< 1 Year,No,35044.0,152.0,109
398979,Male,24,1,41.0,1,< 1 Year,No,34321.0,152.0,297
398980,Female,22,1,15.0,0,< 1 Year,No,36068.0,152.0,156
398981,Male,25,1,32.0,1,< 1 Year,No,2630.0,160.0,286
398982,Male,40,1,28.0,0,1-2 Year,No,34088.0,26.0,79
398983,Female,23,1,37.0,1,< 1 Year,No,34675.0,152.0,220
398984,Male,40,1,28.0,1,1-2 Year,No,2630.0,154.0,212
398985,Female,24,1,41.0,0,< 1 Year,No,39024.0,152.0,93
398986,Male,33,1,30.0,1,< 1 Year,No,33055.0,152.0,154
398987,Female,20,1,24.0,0,< 1 Year,Yes,30543.0,163.0,26
398988,Female,25,1,24.0,0,< 1 Year,Yes,33662.0,152.0,122
398989,Male,45,1,28.0,0,1-2 Year,Yes,40574.0,124.0,109
398990,Female,24,1,33.0,1,< 1 Year,No,28755.0,152.0,256
398991,Female,25,1,29.0,1,< 1 Year,No,30440.0,152.0,110
398992,Male,27,1,46.0,1,< 1 Year,No,2630.0,152.0,15
398993,Female,65,1,28.0,0,1-2 Year,Yes,63702.0,124.0,203
398994,Female,46,1,28.0,1,1-2 Year,Yes,42554.0,26.0,48
398995,Female,27,1,28.0,0,< 1 Year,Yes,52570.0,26.0,233
398996,Male,40,1,7.0,0,> 2 Years,Yes,2630.0,26.0,140
398997,Male,35,1,28.0,0,1-2 Year,Yes,56139.0,136.0,244
398998,Female,73,1,8.0,0,1-2 Year,Yes,25989.0,157.0,123
398999,Female,41,1,46.0,1,1-2 Year,No,21468.0,156.0,263
399000,Male,49,1,28.0,1,1-2 Year,No,32061.0,26.0,202
399001,Female,61,1,28.0,0,1-2 Year,Yes,39644.0,26.0,233
399002,Male,36,1,7.0,0,1-2 Year,Yes,40471.0,124.0,153
399003,Male,61,1,28.0,1,1-2 Year,No,28765.0,124.0,126
399004,Male,42,1,46.0,1,1-2 Year,No,25677.0,152.0,250
399005,Female,25,1,50.0,1,< 1 Year,No,23479.0,152.0,221
399006,Male,40,1,33.0,1,1-2 Year,No,62009.0,138.0,253
399007,Male,29,1,14.0,1,< 1 Year,No,24265.0,152.0,223
399008,Male,27,1,12.0,1,1-2 Year,No,23943.0,124.0,212
399009,Male,26,1,36.0,1,< 1 Year,No,29850.0,152.0,88
399010,Female,56,1,28.0,0,1-2 Year,Yes,28743.0,26.0,109
399011,Female,22,1,16.0,1,< 1 Year,No,32773.0,152.0,139
399012,Male,24,1,8.0,0,< 1 Year,Yes,34953.0,152.0,285
399013,Female,43,1,19.0,0,< 1 Year,No,2630.0,1.0,256
399014,Female,22,1,8.0,0,< 1 Year,Yes,31005.0,152.0,166
399015,Male,63,1,24.0,0,1-2 Year,Yes,2630.0,124.0,61
399016,Female,21,1,47.0,0,< 1 Year,Yes,30706.0,160.0,28
399017,Male,43,1,28.0,0,1-2 Year,Yes,31827.0,26.0,144
399018,Female,25,1,5.0,0,< 1 Year,Yes,26903.0,152.0,133
399019,Female,48,1,15.0,0,1-2 Year,Yes,31752.0,154.0,65
399020,Female,48,1,0.0,0,1-2 Year,Yes,2630.0,26.0,115
399021,Male,46,1,28.0,0,1-2 Year,Yes,45959.0,26.0,235
399022,Female,37,1,8.0,1,1-2 Year,No,43139.0,26.0,18
399023,Female,74,1,28.0,0,1-2 Year,Yes,44102.0,125.0,113
399024,Female,52,1,28.0,0,1-2 Year,No,30671.0,26.0,48
399025,Male,33,1,33.0,0,1-2 Year,Yes,32869.0,124.0,148
399026,Male,43,1,28.0,0,> 2 Years,Yes,36106.0,122.0,159
399027,Male,48,1,28.0,0,> 2 Years,Yes,32325.0,26.0,48
399028,Male,55,1,28.0,0,1-2 Year,Yes,45323.0,124.0,97
399029,Male,54,1,28.0,0,1-2 Year,Yes,28244.0,124.0,211
399030,Male,39,1,28.0,0,1-2 Year,Yes,42709.0,124.0,38
399031,Male,48,1,23.0,1,1-2 Year,No,20493.0,124.0,165
399032,Female,29,1,6.0,0,< 1 Year,No,31496.0,152.0,135
399033,Male,40,1,28.0,1,1-2 Year,No,47608.0,124.0,153
399034,Female,36,1,17.0,0,1-2 Year,Yes,36409.0,124.0,155
399035,Female,53,1,8.0,0,1-2 Year,Yes,45874.0,7.0,37
399036,Female,51,1,46.0,1,1-2 Year,No,29657.0,124.0,204
399037,Male,39,1,23.0,0,1-2 Year,Yes,26940.0,124.0,243
399038,Female,61,1,28.0,0,1-2 Year,Yes,82962.0,122.0,231
399039,Female,32,1,32.0,0,< 1 Year,Yes,2630.0,154.0,10
399040,Female,28,1,28.0,1,< 1 Year,No,46788.0,152.0,152
399041,Male,57,1,28.0,1,1-2 Year,No,42942.0,124.0,238
399042,Male,45,1,14.0,0,1-2 Year,No,27827.0,26.0,24
399043,Male,28,1,29.0,1,< 1 Year,No,25277.0,152.0,72
399044,Female,40,1,28.0,0,1-2 Year,Yes,27480.0,124.0,34
399045,Female,45,1,3.0,1,1-2 Year,No,27569.0,124.0,91
399046,Female,64,1,28.0,0,1-2 Year,Yes,38627.0,26.0,54
399047,Male,71,0,2.0,0,1-2 Year,Yes,38793.0,26.0,276
399048,Female,28,1,41.0,0,< 1 Year,Yes,39339.0,156.0,61
399049,Female,38,1,50.0,1,1-2 Year,No,39322.0,124.0,88
399050,Male,23,1,47.0,0,< 1 Year,Yes,20119.0,152.0,92
399051,Male,45,1,28.0,1,1-2 Year,No,43425.0,124.0,22
399052,Female,45,1,15.0,0,1-2 Year,Yes,33981.0,26.0,128
399053,Female,21,1,29.0,1,< 1 Year,No,24120.0,152.0,229
399054,Male,26,1,28.0,1,< 1 Year,No,51455.0,152.0,132
399055,Female,40,1,15.0,0,> 2 Years,Yes,36734.0,155.0,76
399056,Male,28,1,41.0,1,< 1 Year,No,34453.0,152.0,61
399057,Male,53,1,3.0,1,1-2 Year,Yes,25417.0,26.0,78
399058,Male,49,1,28.0,1,1-2 Year,No,43306.0,25.0,243
399059,Female,23,1,41.0,1,< 1 Year,No,26084.0,152.0,15
399060,Female,25,1,44.0,1,< 1 Year,No,20701.0,152.0,96
399061,Female,54,1,28.0,0,1-2 Year,Yes,23535.0,26.0,264
399062,Female,25,1,41.0,0,< 1 Year,No,28377.0,152.0,43
399063,Female,29,1,14.0,0,< 1 Year,Yes,32651.0,152.0,109
399064,Male,46,1,14.0,1,1-2 Year,Yes,2630.0,124.0,120
399065,Male,42,1,28.0,0,1-2 Year,Yes,49523.0,26.0,29
399066,Male,47,1,8.0,1,1-2 Year,No,2630.0,124.0,169
399067,Female,24,1,50.0,1,< 1 Year,No,46129.0,152.0,177
399068,Female,76,1,28.0,0,1-2 Year,Yes,36037.0,26.0,207
399069,Male,47,1,37.0,0,1-2 Year,Yes,35276.0,122.0,237
399070,Male,35,1,29.0,0,1-2 Year,Yes,27914.0,163.0,24
399071,Male,41,1,31.0,0,1-2 Year,Yes,2630.0,124.0,157
399072,Male,48,1,24.0,1,1-2 Year,No,56284.0,26.0,17
399073,Female,40,1,11.0,0,1-2 Year,Yes,22309.0,124.0,44
399074,Female,32,1,41.0,1,< 1 Year,No,34605.0,152.0,41
399075,Female,27,1,35.0,1,< 1 Year,No,22376.0,152.0,36
399076,Male,60,1,8.0,1,1-2 Year,No,39936.0,26.0,240
399077,Male,45,1,28.0,1,1-2 Year,No,26312.0,124.0,15
399078,Female,25,1,8.0,1,< 1 Year,No,29464.0,152.0,299
399079,Male,74,1,15.0,1,1-2 Year,No,48099.0,124.0,178
399080,Female,52,1,47.0,0,1-2 Year,Yes,31344.0,16.0,267
399081,Male,43,1,8.0,0,1-2 Year,Yes,44867.0,124.0,130
399082,Male,35,1,13.0,0,1-2 Year,Yes,24963.0,154.0,144
399083,Male,44,1,3.0,0,1-2 Year,Yes,29419.0,124.0,62
399084,Male,25,1,2.0,1,< 1 Year,No,27309.0,152.0,115
399085,Male,39,1,36.0,0,1-2 Year,Yes,2630.0,26.0,102
399086,Male,21,1,36.0,0,< 1 Year,Yes,37781.0,160.0,262
399087,Male,33,1,18.0,1,< 1 Year,No,33313.0,152.0,198
399088,Male,33,1,3.0,0,< 1 Year,Yes,53320.0,152.0,299
399089,Female,33,1,33.0,1,< 1 Year,No,45321.0,152.0,108
399090,Male,23,1,36.0,1,< 1 Year,Yes,31454.0,152.0,148
399091,Male,50,1,28.0,1,1-2 Year,No,57586.0,52.0,295
399092,Female,23,1,8.0,1,< 1 Year,No,37912.0,152.0,129
399093,Female,26,1,8.0,1,< 1 Year,No,39661.0,152.0,81
399094,Male,49,1,6.0,0,1-2 Year,Yes,22488.0,25.0,218
399095,Male,66,1,11.0,0,1-2 Year,Yes,28641.0,26.0,102
399096,Male,21,1,32.0,0,< 1 Year,Yes,31744.0,160.0,71
399097,Female,53,1,28.0,0,1-2 Year,Yes,2630.0,26.0,223
399098,Male,25,1,39.0,0,1-2 Year,Yes,36237.0,154.0,50
399099,Male,69,1,28.0,1,1-2 Year,No,2630.0,122.0,235
399100,Male,42,1,28.0,0,1-2 Year,Yes,33246.0,124.0,219
399101,Male,21,1,2.0,1,< 1 Year,No,24046.0,160.0,107
399102,Female,31,1,33.0,0,1-2 Year,Yes,29671.0,26.0,36
399103,Male,23,1,41.0,0,< 1 Year,No,2630.0,152.0,117
399104,Male,21,1,33.0,1,< 1 Year,No,32112.0,152.0,96
399105,Male,63,1,13.0,0,1-2 Year,Yes,2630.0,26.0,146
399106,Female,43,1,41.0,1,1-2 Year,No,30420.0,124.0,82
399107,Female,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,195
399108,Male,52,1,33.0,1,1-2 Year,Yes,30161.0,124.0,101
399109,Female,34,1,30.0,0,1-2 Year,Yes,34141.0,163.0,50
399110,Male,65,1,27.0,0,1-2 Year,Yes,43151.0,124.0,106
399111,Male,49,1,8.0,0,1-2 Year,Yes,30014.0,26.0,70
399112,Female,49,1,33.0,1,1-2 Year,No,26267.0,124.0,158
399113,Male,22,1,33.0,1,< 1 Year,No,18100.0,152.0,211
399114,Female,33,1,18.0,0,1-2 Year,No,2630.0,157.0,53
399115,Female,47,1,8.0,0,1-2 Year,Yes,2630.0,26.0,220
399116,Female,63,1,29.0,1,1-2 Year,No,31378.0,26.0,181
399117,Male,43,1,46.0,1,1-2 Year,No,2630.0,124.0,233
399118,Male,24,1,30.0,1,< 1 Year,No,28118.0,152.0,179
399119,Male,66,1,43.0,0,1-2 Year,Yes,53370.0,26.0,86
399120,Female,77,1,28.0,0,1-2 Year,Yes,40659.0,122.0,135
399121,Male,38,1,13.0,0,1-2 Year,Yes,33050.0,26.0,89
399122,Male,63,1,15.0,0,1-2 Year,Yes,38759.0,26.0,221
399123,Male,27,1,28.0,1,< 1 Year,No,42848.0,152.0,89
399124,Female,23,1,43.0,1,< 1 Year,No,39237.0,152.0,94
399125,Male,65,1,28.0,0,1-2 Year,Yes,40207.0,124.0,243
399126,Male,24,1,28.0,1,< 1 Year,No,19803.0,152.0,261
399127,Female,26,1,33.0,0,< 1 Year,Yes,29666.0,152.0,259
399128,Female,23,1,29.0,1,< 1 Year,No,2630.0,152.0,231
399129,Female,23,1,6.0,1,< 1 Year,No,43174.0,152.0,155
399130,Male,50,1,28.0,1,1-2 Year,No,2630.0,26.0,147
399131,Male,46,1,7.0,1,1-2 Year,No,40335.0,26.0,200
399132,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,242
399133,Female,20,1,30.0,1,< 1 Year,Yes,26305.0,160.0,158
399134,Male,41,1,8.0,1,1-2 Year,No,30349.0,26.0,242
399135,Female,22,1,8.0,1,< 1 Year,No,46069.0,152.0,193
399136,Male,32,1,28.0,0,< 1 Year,Yes,19962.0,26.0,182
399137,Female,43,1,15.0,0,1-2 Year,Yes,2630.0,124.0,12
399138,Female,24,1,36.0,1,< 1 Year,No,27445.0,152.0,242
399139,Male,28,1,45.0,0,1-2 Year,Yes,2630.0,156.0,119
399140,Female,37,1,28.0,0,1-2 Year,Yes,2630.0,26.0,45
399141,Male,54,1,35.0,0,1-2 Year,Yes,51047.0,124.0,78
399142,Female,38,1,28.0,0,1-2 Year,Yes,42568.0,26.0,265
399143,Male,52,1,28.0,0,> 2 Years,Yes,31366.0,122.0,36
399144,Female,25,1,4.0,1,< 1 Year,No,22936.0,152.0,154
399145,Female,55,1,28.0,0,1-2 Year,Yes,41287.0,26.0,241
399146,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,29.0,193
399147,Male,36,1,28.0,0,1-2 Year,Yes,2630.0,156.0,37
399148,Female,36,1,39.0,1,1-2 Year,No,25966.0,124.0,154
399149,Female,30,1,6.0,1,< 1 Year,No,27325.0,152.0,70
399150,Female,24,1,11.0,0,1-2 Year,Yes,2630.0,156.0,38
399151,Male,60,1,28.0,1,1-2 Year,No,2630.0,157.0,73
399152,Female,55,1,28.0,1,1-2 Year,No,66197.0,48.0,235
399153,Female,20,1,28.0,1,< 1 Year,No,2630.0,1.0,37
399154,Male,23,1,42.0,1,< 1 Year,No,32878.0,152.0,63
399155,Female,31,1,41.0,1,< 1 Year,No,31409.0,152.0,138
399156,Male,21,1,17.0,1,< 1 Year,No,56448.0,160.0,156
399157,Female,25,1,11.0,0,< 1 Year,Yes,37564.0,152.0,297
399158,Female,26,1,7.0,1,< 1 Year,No,2630.0,152.0,155
399159,Male,40,1,3.0,0,1-2 Year,Yes,46729.0,141.0,10
399160,Male,41,1,15.0,1,1-2 Year,No,2630.0,152.0,232
399161,Female,24,1,8.0,1,< 1 Year,No,64777.0,152.0,187
399162,Female,20,1,50.0,1,< 1 Year,Yes,35461.0,160.0,50
399163,Female,22,1,46.0,1,< 1 Year,No,22010.0,152.0,64
399164,Male,24,1,15.0,0,< 1 Year,No,31668.0,151.0,265
399165,Female,25,1,41.0,1,< 1 Year,No,38308.0,152.0,224
399166,Female,42,1,28.0,1,1-2 Year,No,33715.0,124.0,245
399167,Female,35,1,28.0,1,1-2 Year,No,30097.0,152.0,174
399168,Female,33,1,28.0,1,1-2 Year,No,2630.0,157.0,100
399169,Male,50,1,28.0,0,1-2 Year,Yes,28923.0,124.0,151
399170,Female,25,1,30.0,1,< 1 Year,No,33291.0,152.0,284
399171,Male,21,1,50.0,1,< 1 Year,No,43517.0,160.0,252
399172,Female,22,1,36.0,1,< 1 Year,No,33431.0,152.0,213
399173,Male,31,1,20.0,0,1-2 Year,Yes,2630.0,156.0,65
399174,Female,24,1,29.0,1,< 1 Year,No,26014.0,152.0,253
399175,Male,57,1,15.0,0,1-2 Year,Yes,44297.0,124.0,21
399176,Female,63,1,28.0,0,1-2 Year,Yes,2630.0,156.0,215
399177,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,154.0,53
399178,Female,23,1,46.0,1,< 1 Year,No,48231.0,152.0,261
399179,Female,44,1,38.0,0,1-2 Year,Yes,2630.0,157.0,293
399180,Female,61,1,28.0,1,1-2 Year,No,48984.0,61.0,77
399181,Male,43,1,8.0,0,1-2 Year,Yes,2630.0,124.0,24
399182,Male,61,1,46.0,1,1-2 Year,No,45640.0,124.0,68
399183,Female,29,1,8.0,1,< 1 Year,No,47337.0,152.0,11
399184,Male,46,1,28.0,0,1-2 Year,Yes,39687.0,124.0,117
399185,Male,35,1,50.0,0,1-2 Year,Yes,2630.0,124.0,216
399186,Female,40,1,35.0,1,1-2 Year,No,34128.0,26.0,77
399187,Male,22,1,14.0,1,< 1 Year,No,28304.0,160.0,48
399188,Female,23,1,37.0,0,< 1 Year,Yes,27481.0,26.0,132
399189,Male,29,1,21.0,0,< 1 Year,Yes,2630.0,160.0,42
399190,Male,27,1,36.0,1,< 1 Year,No,32352.0,152.0,67
399191,Male,22,1,8.0,1,< 1 Year,No,40572.0,160.0,271
399192,Female,49,1,28.0,1,1-2 Year,No,42111.0,124.0,156
399193,Female,25,1,29.0,1,< 1 Year,No,25881.0,152.0,127
399194,Male,26,1,21.0,1,< 1 Year,No,31455.0,152.0,261
399195,Male,20,1,6.0,1,< 1 Year,No,23135.0,160.0,161
399196,Female,52,1,14.0,1,1-2 Year,No,54311.0,124.0,16
399197,Female,21,1,15.0,1,< 1 Year,No,30551.0,160.0,117
399198,Male,40,1,28.0,0,> 2 Years,Yes,60380.0,26.0,172
399199,Male,53,1,28.0,1,1-2 Year,No,2630.0,26.0,164
399200,Male,24,1,46.0,0,< 1 Year,Yes,2630.0,152.0,132
399201,Male,59,1,1.0,1,1-2 Year,No,2630.0,124.0,69
399202,Male,44,1,51.0,0,1-2 Year,Yes,32719.0,26.0,237
399203,Female,45,1,28.0,0,> 2 Years,Yes,44576.0,26.0,125
399204,Male,24,1,8.0,1,< 1 Year,No,47216.0,152.0,94
399205,Male,25,1,39.0,1,< 1 Year,No,2630.0,152.0,147
399206,Female,21,1,14.0,1,< 1 Year,No,27416.0,160.0,199
399207,Male,53,1,15.0,0,> 2 Years,Yes,33038.0,124.0,93
399208,Female,60,1,7.0,0,> 2 Years,Yes,2630.0,156.0,150
399209,Female,26,1,29.0,0,< 1 Year,No,44637.0,152.0,278
399210,Female,21,1,46.0,0,< 1 Year,Yes,20758.0,160.0,237
