Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,40,1,3.0,1,2,0,2630.0,160.0,156,0
1,38,1,14.0,0,2,1,2630.0,156.0,33,1
0,49,1,28.0,0,2,1,32776.0,26.0,58,1
0,23,1,41.0,0,1,1,28919.0,26.0,37,1
1,35,1,28.0,0,2,1,35669.0,124.0,153,1
0,76,1,28.0,1,2,1,2630.0,157.0,126,0
1,21,1,other,1,1,0,39822.0,152.0,103,0
0,70,1,28.0,0,2,1,42999.0,26.0,49,0
0,35,1,50.0,0,2,1,45457.0,26.0,177,1
0,40,1,33.0,0,2,1,37330.0,154.0,190,1
1,41,1,28.0,0,2,1,48193.0,124.0,206,1
0,33,1,15.0,0,2,1,26074.0,other,116,1
0,30,1,28.0,0,1,1,45337.0,124.0,156,1
0,44,1,33.0,0,2,1,27209.0,26.0,124,1
0,30,1,13.0,1,1,0,34883.0,152.0,35,0
0,47,1,28.0,1,2,0,35666.0,26.0,292,0
1,53,1,48.0,1,3,1,2630.0,156.0,10,0
1,27,1,8.0,0,1,1,31861.0,152.0,179,1
0,33,1,14.0,0,2,0,2630.0,157.0,39,1
0,46,1,other,0,2,1,28244.0,124.0,121,0
0,27,1,41.0,1,1,0,19002.0,152.0,37,0
1,25,1,36.0,1,1,0,37520.0,152.0,78,0
0,29,1,other,1,1,0,31468.0,152.0,14,0
1,24,1,41.0,1,1,0,21668.0,152.0,167,0
0,60,1,28.0,0,2,1,29865.0,26.0,208,1
1,24,1,8.0,1,1,0,30731.0,152.0,263,0
0,43,1,28.0,0,2,1,38258.0,26.0,197,1
0,32,1,45.0,0,2,1,33319.0,124.0,143,1
0,53,1,28.0,0,2,1,42063.0,124.0,16,1
0,39,1,28.0,0,2,1,61181.0,26.0,204,0
1,25,1,10.0,1,1,0,42079.0,152.0,131,0
0,46,1,28.0,0,2,1,69782.0,26.0,34,1
1,34,1,11.0,0,2,1,20144.0,26.0,263,1
0,39,1,28.0,0,2,1,23346.0,152.0,110,1
1,34,1,8.0,0,2,1,27956.0,124.0,276,1
0,61,1,46.0,1,2,0,52367.0,122.0,67,0
0,41,1,other,1,2,0,2630.0,124.0,141,0
0,59,1,other,1,2,0,2630.0,122.0,215,0
1,31,1,10.0,0,2,1,31521.0,124.0,248,1
0,64,1,47.0,0,2,1,26642.0,other,17,1
0,36,1,29.0,0,2,1,33535.0,124.0,86,1
0,60,1,28.0,0,2,1,58609.0,26.0,12,1
0,25,1,35.0,1,1,0,34222.0,152.0,105,0
1,41,1,6.0,0,2,1,21524.0,26.0,112,0
0,78,1,28.0,0,3,1,66336.0,26.0,60,0
0,47,1,29.0,1,2,0,2630.0,26.0,41,0
1,37,1,28.0,1,2,0,31116.0,other,255,0
0,57,1,28.0,0,2,1,37300.0,26.0,88,1
1,77,1,28.0,0,3,1,36106.0,26.0,133,1
0,42,1,28.0,0,2,1,2630.0,other,261,1
1,36,1,41.0,0,2,1,29158.0,26.0,212,1
0,43,1,28.0,0,2,1,27440.0,26.0,206,0
1,43,1,28.0,0,3,1,25960.0,122.0,297,1
0,58,1,3.0,1,1,0,2630.0,other,94,0
1,25,1,other,1,1,0,26572.0,152.0,142,0
1,48,1,28.0,0,2,1,41804.0,26.0,124,1
1,32,1,18.0,1,1,0,25431.0,152.0,181,0
0,51,1,8.0,0,2,1,35162.0,other,92,1
0,42,1,28.0,0,2,1,32263.0,26.0,18,1
0,47,1,28.0,0,2,1,35530.0,26.0,169,1
0,53,1,28.0,0,3,1,40348.0,other,235,1
1,34,1,other,0,1,0,2630.0,other,34,0
1,26,1,41.0,1,1,0,29673.0,152.0,191,0
1,55,1,35.0,0,2,1,54684.0,26.0,152,1
0,22,1,29.0,1,1,0,30744.0,152.0,181,0
0,33,1,29.0,1,1,0,36604.0,152.0,58,0
0,33,1,33.0,0,2,1,23452.0,other,197,1
0,53,1,28.0,0,2,1,44546.0,26.0,54,1
0,42,1,other,0,2,0,25937.0,124.0,179,1
1,24,1,48.0,1,1,0,2630.0,160.0,53,0
0,42,1,28.0,0,2,1,36879.0,122.0,136,1
1,20,1,47.0,0,1,1,36523.0,160.0,166,0
1,67,1,50.0,1,2,0,35104.0,122.0,206,0
0,57,1,28.0,0,2,1,2630.0,26.0,282,1
1,22,1,29.0,1,1,0,46809.0,152.0,222,0
0,25,1,10.0,1,1,0,32223.0,152.0,230,0
0,46,1,8.0,0,2,1,26175.0,26.0,124,1
0,68,1,50.0,0,2,1,51213.0,other,73,0
1,32,1,11.0,1,1,0,2630.0,160.0,199,0
0,55,1,33.0,0,2,0,39822.0,124.0,117,0
1,56,1,8.0,0,3,1,53425.0,26.0,285,1
0,23,1,10.0,0,1,0,2630.0,152.0,180,0
0,39,1,41.0,0,2,1,2630.0,157.0,86,0
1,25,1,other,0,1,1,34406.0,152.0,272,0
1,22,1,35.0,1,1,0,47035.0,152.0,137,0
0,21,1,28.0,0,2,1,58272.0,26.0,293,1
1,73,1,46.0,0,2,1,72043.0,26.0,61,1
1,37,1,28.0,0,2,1,2630.0,26.0,141,1
1,46,1,other,1,2,1,2630.0,157.0,131,1
1,23,1,3.0,1,1,0,26066.0,152.0,147,0
0,54,1,15.0,1,2,0,29833.0,124.0,187,0
0,44,1,28.0,0,2,1,44597.0,124.0,140,1
1,27,1,6.0,1,1,0,26336.0,152.0,281,0
0,46,1,15.0,1,2,1,28896.0,26.0,73,0
0,24,1,8.0,1,1,0,34935.0,152.0,99,0
0,46,1,8.0,0,2,1,2630.0,26.0,148,1
0,38,1,29.0,0,2,1,44139.0,124.0,198,1
0,23,1,other,1,1,0,32616.0,152.0,202,0
1,25,1,other,1,1,0,23490.0,152.0,250,0
0,70,1,46.0,1,2,0,30316.0,124.0,273,0
0,65,1,46.0,0,2,1,36097.0,124.0,34,0
1,36,1,other,0,2,1,31568.0,26.0,268,1
0,33,1,other,1,1,0,2630.0,152.0,185,0
0,40,1,8.0,0,2,1,30799.0,26.0,36,0
1,33,1,18.0,0,2,1,30754.0,154.0,32,1
1,49,1,28.0,0,2,1,48107.0,26.0,25,1
0,23,1,37.0,0,1,1,31102.0,26.0,40,0
0,54,1,other,0,2,1,24492.0,26.0,116,1
0,40,1,other,1,2,0,32049.0,152.0,45,0
0,33,1,45.0,0,2,1,30115.0,26.0,271,1
0,25,1,8.0,0,1,1,74978.0,152.0,11,1
1,24,1,47.0,0,1,0,29355.0,152.0,299,0
0,22,1,35.0,1,1,0,33043.0,152.0,263,0
0,50,1,46.0,0,2,1,29069.0,26.0,88,1
1,46,1,8.0,0,3,1,47177.0,124.0,149,1
0,40,1,28.0,0,2,0,35909.0,122.0,245,0
0,70,1,28.0,0,2,1,40082.0,26.0,37,1
1,56,1,other,1,2,0,2630.0,26.0,49,0
0,49,1,46.0,0,2,1,41255.0,26.0,243,1
0,21,1,29.0,0,2,1,47886.0,26.0,47,1
0,20,1,30.0,1,1,0,54768.0,160.0,158,0
0,26,1,28.0,0,1,1,55620.0,124.0,167,0
1,37,1,28.0,0,2,1,32768.0,other,150,1
1,41,1,28.0,0,2,1,2630.0,26.0,99,1
0,27,1,3.0,1,1,0,47713.0,152.0,117,0
0,48,1,8.0,0,2,1,29598.0,26.0,106,0
1,26,1,8.0,0,1,1,28091.0,152.0,86,0
1,67,1,28.0,1,2,0,30702.0,26.0,209,0
0,53,1,8.0,0,2,1,2630.0,124.0,63,1
1,56,1,28.0,0,2,1,59318.0,122.0,33,1
0,39,1,11.0,0,3,1,24288.0,other,165,1
0,43,1,11.0,0,2,1,29890.0,124.0,103,1
0,24,1,18.0,0,1,0,2630.0,160.0,236,1
1,37,1,36.0,0,2,1,33719.0,124.0,99,1
0,54,1,46.0,0,2,1,24665.0,26.0,136,1
0,24,1,29.0,0,1,0,39770.0,152.0,138,0
0,41,1,41.0,0,2,1,40464.0,124.0,154,1
1,23,1,29.0,1,1,0,33043.0,152.0,69,0
0,50,1,45.0,0,3,1,22362.0,26.0,230,1
0,22,1,13.0,0,1,1,29278.0,152.0,11,0
0,27,1,other,0,1,0,2630.0,152.0,103,0
1,23,1,28.0,0,2,1,45263.0,26.0,222,1
0,44,1,41.0,0,2,1,2630.0,124.0,45,1
0,42,1,other,0,2,0,2630.0,other,82,0
1,37,1,other,0,2,1,32118.0,26.0,289,1
1,55,1,18.0,1,2,0,29872.0,124.0,126,0
0,25,1,33.0,1,1,0,24754.0,152.0,75,0
0,33,1,3.0,0,2,1,32426.0,other,61,1
0,40,1,8.0,1,2,0,45297.0,124.0,14,0
0,48,1,10.0,0,2,1,35108.0,26.0,29,1
0,42,1,11.0,0,2,1,31010.0,124.0,28,0
0,43,1,46.0,1,2,0,28785.0,124.0,22,0
0,25,1,46.0,1,1,0,26491.0,152.0,84,0
0,21,1,29.0,1,1,0,43798.0,152.0,258,0
1,41,1,28.0,0,2,1,28805.0,26.0,70,1
1,43,1,28.0,0,2,1,27661.0,26.0,270,0
0,77,1,28.0,0,3,1,44669.0,124.0,271,0
0,44,1,36.0,0,2,1,27100.0,124.0,193,1
0,51,1,28.0,0,2,1,41480.0,26.0,122,1
0,27,1,other,0,1,1,29366.0,152.0,174,0
0,21,1,46.0,0,1,1,24095.0,152.0,263,0
1,26,1,41.0,1,1,0,34234.0,152.0,102,0
0,47,1,41.0,0,2,1,22208.0,124.0,97,1
0,30,1,30.0,0,2,1,33029.0,156.0,179,1
0,69,1,50.0,0,2,1,2630.0,157.0,52,1
0,53,1,8.0,1,2,1,33889.0,26.0,229,1
0,23,1,6.0,1,1,0,44301.0,152.0,94,0
0,78,1,28.0,0,3,1,38987.0,124.0,117,0
0,25,1,28.0,0,1,1,42773.0,152.0,244,1
1,22,1,30.0,1,1,0,20544.0,152.0,32,0
1,25,1,46.0,0,1,1,56645.0,152.0,117,0
0,64,1,37.0,1,2,0,30725.0,26.0,74,0
0,51,1,28.0,0,2,1,53984.0,124.0,169,1
1,36,1,28.0,0,2,1,43735.0,124.0,278,1
1,48,1,28.0,0,2,1,53391.0,26.0,123,0
1,25,1,37.0,0,1,1,39110.0,152.0,273,1
0,46,1,28.0,0,2,1,32239.0,124.0,166,1
1,53,1,28.0,0,2,1,2630.0,26.0,26,1
0,51,1,28.0,0,2,0,2630.0,157.0,30,1
1,57,1,28.0,0,3,1,117237.0,26.0,20,1
1,40,1,28.0,0,2,1,28374.0,124.0,197,1
0,45,1,29.0,0,2,1,65074.0,26.0,65,0
0,53,1,other,1,2,0,37327.0,26.0,19,0
0,58,1,35.0,0,2,1,23708.0,26.0,110,0
1,37,1,8.0,0,2,0,31987.0,124.0,244,0
0,50,1,41.0,0,2,1,30887.0,124.0,192,0
0,42,1,28.0,0,2,1,33571.0,124.0,127,1
0,62,1,37.0,1,2,0,33643.0,26.0,175,0
0,63,0,28.0,0,2,1,59880.0,122.0,139,0
0,46,1,28.0,0,2,1,41270.0,26.0,38,1
1,24,1,41.0,1,1,0,20160.0,152.0,147,0
1,23,1,13.0,0,1,1,26766.0,152.0,141,1
0,27,1,33.0,0,1,1,28305.0,152.0,142,1
1,46,1,28.0,0,2,1,47384.0,26.0,218,0
0,29,1,other,0,2,1,28912.0,124.0,27,1
0,34,1,41.0,0,2,1,28563.0,152.0,78,0
1,53,1,28.0,0,2,0,63967.0,26.0,191,0
1,61,1,33.0,1,2,0,28014.0,152.0,255,0
0,41,1,28.0,0,2,1,41306.0,26.0,251,1
0,28,1,28.0,0,2,1,2630.0,156.0,181,1
1,22,1,28.0,0,2,1,28585.0,154.0,107,1
0,24,1,29.0,1,1,0,29027.0,152.0,143,0
1,76,1,2.0,0,2,1,39231.0,124.0,22,1
0,25,1,11.0,1,1,0,27663.0,152.0,234,0
0,39,1,11.0,0,1,0,2630.0,other,30,0
0,34,1,other,0,2,1,37823.0,other,137,1
1,25,1,8.0,1,1,0,22565.0,152.0,249,0
0,27,1,36.0,1,1,0,37132.0,152.0,161,0
0,58,1,41.0,0,2,1,2630.0,other,232,0
0,22,1,10.0,1,1,0,36905.0,152.0,70,0
0,37,1,21.0,0,2,1,21740.0,124.0,72,0
1,45,1,41.0,0,2,1,33358.0,26.0,112,1
1,39,1,28.0,0,2,1,32685.0,124.0,76,1
0,47,1,28.0,0,2,1,45010.0,26.0,127,1
1,38,1,28.0,0,2,1,48485.0,122.0,51,1
1,38,1,28.0,0,2,1,28676.0,26.0,211,1
0,27,1,36.0,1,1,0,38269.0,152.0,249,0
0,53,1,39.0,0,2,1,38467.0,124.0,53,1
1,46,1,28.0,0,2,1,27956.0,26.0,266,1
1,39,1,28.0,0,2,1,30748.0,26.0,225,1
0,47,1,46.0,0,2,1,27124.0,26.0,72,1
0,31,1,other,0,1,1,29792.0,124.0,143,1
0,23,1,37.0,1,1,0,31041.0,26.0,72,0
1,56,1,13.0,0,3,1,2630.0,26.0,236,1
0,25,1,11.0,0,1,1,33888.0,152.0,76,0
0,41,1,8.0,0,2,1,38362.0,26.0,213,1
0,46,1,28.0,0,2,1,45773.0,other,158,1
0,54,1,other,0,2,1,2630.0,26.0,278,1
1,43,1,47.0,1,2,0,27020.0,122.0,112,0
0,47,1,other,0,2,1,2630.0,124.0,183,1
0,54,1,46.0,0,2,1,34903.0,other,180,0
1,41,1,45.0,0,2,1,27883.0,26.0,106,0
0,58,1,other,1,2,0,36393.0,124.0,296,0
0,35,1,29.0,0,2,1,23056.0,154.0,17,0
1,42,1,28.0,0,2,1,67703.0,124.0,241,1
1,34,1,37.0,0,2,1,26477.0,154.0,55,1
1,24,1,28.0,0,1,0,54521.0,152.0,180,0
0,59,1,13.0,0,3,1,37455.0,124.0,53,0
0,40,1,other,0,2,1,2630.0,156.0,23,0
1,47,1,other,1,2,0,2630.0,124.0,162,0
0,40,1,8.0,1,2,1,34792.0,122.0,52,0
1,24,1,21.0,1,1,0,24895.0,152.0,140,0
0,20,1,50.0,1,1,0,35282.0,160.0,124,0
0,44,1,36.0,0,3,1,2630.0,26.0,39,1
1,30,1,30.0,1,2,0,23708.0,other,92,0
0,26,1,14.0,1,1,0,2630.0,152.0,137,0
0,43,1,28.0,0,2,1,41347.0,26.0,74,1
0,37,1,29.0,0,2,1,2630.0,124.0,175,1
1,41,1,6.0,0,2,1,31654.0,other,64,1
1,36,1,28.0,0,2,1,27273.0,26.0,51,1
1,38,1,28.0,0,2,1,36709.0,124.0,295,1
1,33,1,8.0,0,2,1,32435.0,124.0,215,1
0,31,1,41.0,0,2,1,21225.0,124.0,39,1
1,25,1,other,1,1,1,20268.0,152.0,190,1
0,30,1,11.0,1,1,0,38405.0,152.0,99,0
0,54,1,18.0,0,2,1,28609.0,26.0,62,1
0,29,1,50.0,1,1,0,24810.0,152.0,14,0
0,53,1,29.0,1,2,0,33773.0,26.0,26,0
1,53,1,29.0,0,2,1,35858.0,124.0,161,1
0,21,1,8.0,1,1,0,67135.0,160.0,233,0
0,43,1,8.0,1,2,0,50697.0,124.0,259,0
0,26,1,other,0,1,0,28613.0,152.0,163,1
0,58,1,28.0,0,2,1,49347.0,26.0,259,1
0,62,1,other,0,2,1,2630.0,157.0,47,0
1,36,1,28.0,0,2,1,41989.0,other,225,1
1,24,1,13.0,0,1,1,33272.0,152.0,158,0
1,56,1,28.0,0,2,1,2630.0,124.0,89,1
1,65,1,33.0,0,2,1,43053.0,124.0,238,0
0,43,1,28.0,0,2,1,47905.0,124.0,35,1
0,26,1,45.0,1,1,0,24340.0,152.0,201,1
0,45,1,11.0,0,2,1,30353.0,124.0,264,1
0,45,1,11.0,0,2,1,33080.0,124.0,223,1
1,21,1,33.0,0,1,1,64463.0,152.0,15,0
0,21,1,46.0,1,1,0,28693.0,160.0,27,0
0,31,1,41.0,0,1,1,33194.0,154.0,119,1
1,28,1,28.0,0,2,1,40538.0,156.0,197,1
1,33,1,other,0,2,1,2630.0,157.0,166,0
0,37,1,39.0,1,2,0,2630.0,124.0,151,0
0,53,1,28.0,0,2,0,43793.0,26.0,90,0
0,46,1,28.0,1,2,0,45471.0,124.0,80,0
0,48,1,8.0,0,2,1,32764.0,other,246,1
1,24,1,41.0,1,1,0,55140.0,152.0,165,0
1,22,1,46.0,1,1,0,24540.0,152.0,80,0
1,23,1,6.0,1,1,0,33821.0,152.0,43,0
0,33,1,other,1,1,0,2630.0,124.0,215,0
1,66,1,28.0,1,2,0,31050.0,122.0,184,0
0,47,1,39.0,0,2,1,2630.0,156.0,201,1
0,40,1,3.0,0,2,0,19625.0,124.0,293,0
1,28,1,28.0,0,1,1,51473.0,26.0,243,1
0,22,1,13.0,1,1,0,17355.0,152.0,242,0
1,22,1,2.0,0,2,1,33294.0,124.0,32,1
1,56,1,28.0,1,2,0,39303.0,26.0,129,0
1,63,1,33.0,1,2,0,26036.0,124.0,139,0
0,49,1,21.0,0,2,0,26677.0,156.0,209,0
0,26,1,other,0,1,1,19938.0,152.0,49,1
1,22,1,46.0,1,1,0,53346.0,152.0,190,0
1,40,1,28.0,0,2,1,86485.0,122.0,269,1
0,25,1,other,1,1,0,27543.0,152.0,269,0
0,48,1,28.0,0,2,1,43323.0,26.0,16,1
1,40,1,41.0,0,2,1,38845.0,124.0,176,1
0,60,1,50.0,0,3,1,38233.0,124.0,36,1
0,34,1,other,0,2,1,40256.0,124.0,211,1
1,51,1,15.0,1,2,0,28315.0,152.0,180,0
1,24,1,37.0,0,1,1,35489.0,152.0,22,0
1,31,1,18.0,0,2,1,51902.0,26.0,73,1
1,52,1,other,0,2,1,23420.0,26.0,220,1
0,48,1,28.0,0,3,1,44700.0,26.0,167,1
1,74,1,28.0,0,2,1,51207.0,157.0,159,0
0,49,1,47.0,1,2,0,32182.0,124.0,108,0
1,47,1,28.0,0,2,1,2630.0,26.0,172,1
0,38,1,28.0,0,2,1,42299.0,26.0,152,1
0,70,1,other,0,2,1,2630.0,26.0,265,1
0,41,1,10.0,0,2,1,34667.0,154.0,136,1
1,52,1,3.0,0,2,1,41108.0,124.0,281,1
1,25,1,36.0,0,1,1,39545.0,152.0,194,1
0,22,1,28.0,1,1,0,24908.0,152.0,135,0
0,48,1,36.0,0,2,1,2630.0,124.0,68,0
1,48,1,28.0,0,2,1,62477.0,26.0,48,1
0,38,1,41.0,0,2,0,48111.0,124.0,93,0
1,39,1,28.0,0,2,1,47726.0,124.0,54,1
0,63,1,28.0,0,2,1,37866.0,26.0,101,1
1,74,1,28.0,0,2,1,34885.0,other,118,1
0,45,1,29.0,0,2,1,2630.0,154.0,70,1
1,29,1,28.0,0,2,1,2630.0,156.0,78,0
1,58,1,28.0,0,2,1,43134.0,124.0,166,1
0,58,1,28.0,0,2,1,77503.0,26.0,51,1
0,38,1,45.0,0,2,1,29139.0,124.0,179,1
0,47,1,28.0,0,3,1,59481.0,26.0,128,1
1,46,1,28.0,0,2,1,52322.0,26.0,40,1
1,44,1,28.0,0,2,1,33487.0,154.0,81,1
1,27,1,37.0,0,1,1,24085.0,26.0,86,1
0,32,1,8.0,0,2,1,40242.0,154.0,24,1
1,36,1,30.0,1,2,0,20837.0,152.0,58,0
0,28,1,other,0,1,1,2630.0,124.0,47,1
0,21,1,28.0,1,1,0,24398.0,152.0,199,0
1,41,1,11.0,0,2,1,33436.0,124.0,267,0
0,24,1,other,1,1,0,31321.0,152.0,181,0
1,69,1,28.0,0,2,1,52605.0,26.0,108,1
1,50,1,other,1,2,0,39751.0,26.0,146,0
0,70,1,30.0,1,2,0,20419.0,26.0,160,0
0,53,1,28.0,0,2,1,29501.0,124.0,299,1
1,40,1,28.0,0,2,1,36433.0,124.0,125,0
0,41,1,6.0,1,2,0,42344.0,26.0,116,0
1,25,1,28.0,0,1,1,31553.0,152.0,53,1
1,43,1,3.0,0,2,1,32132.0,156.0,274,1
1,50,1,8.0,0,2,1,50581.0,other,279,1
1,41,1,28.0,1,2,0,29062.0,other,132,0
1,25,1,15.0,1,1,0,39358.0,152.0,96,0
0,58,1,39.0,0,2,1,2630.0,124.0,106,0
1,27,1,28.0,0,1,1,117683.0,other,168,1
0,44,1,46.0,0,2,1,20459.0,124.0,288,1
0,66,1,28.0,0,2,1,54416.0,other,282,0
0,26,1,36.0,1,1,0,33411.0,152.0,142,0
0,24,1,15.0,0,1,0,45560.0,152.0,72,1
0,44,1,28.0,0,2,1,42213.0,124.0,299,0
1,32,1,18.0,0,1,1,22922.0,152.0,231,1
0,48,1,18.0,0,2,1,36567.0,124.0,129,1
0,38,1,29.0,0,2,1,2630.0,124.0,272,1
0,21,1,47.0,0,1,1,26063.0,other,77,1
1,22,1,15.0,1,1,0,27716.0,152.0,229,0
1,54,1,28.0,0,2,1,34400.0,26.0,117,0
0,43,1,28.0,0,2,1,38907.0,124.0,11,1
0,79,1,28.0,0,2,1,32579.0,26.0,219,0
0,60,1,28.0,1,2,0,38890.0,124.0,193,0
0,54,1,41.0,0,2,1,44926.0,124.0,62,0
0,23,1,36.0,0,1,1,34874.0,152.0,168,1
0,47,1,29.0,0,2,1,2630.0,124.0,126,0
1,60,1,28.0,1,2,0,51274.0,26.0,168,0
0,60,1,28.0,0,2,1,56262.0,26.0,242,1
0,48,1,28.0,0,3,1,51234.0,26.0,82,1
0,63,1,28.0,0,2,1,58082.0,26.0,141,0
0,41,1,41.0,0,2,1,75757.0,124.0,157,0
0,40,1,33.0,0,2,1,2630.0,124.0,187,1
0,45,1,28.0,0,3,1,36253.0,other,48,1
1,41,1,28.0,0,2,1,27929.0,124.0,40,1
1,21,1,29.0,0,2,1,31057.0,156.0,81,1
0,22,1,18.0,0,1,1,36490.0,152.0,62,0
1,79,1,11.0,0,2,1,34103.0,124.0,30,1
0,77,1,28.0,0,2,1,38234.0,26.0,64,1
1,25,1,other,1,1,0,31078.0,152.0,90,0
0,41,1,28.0,0,2,1,62057.0,122.0,83,1
1,21,1,15.0,0,1,1,32024.0,152.0,63,1
1,25,1,15.0,1,1,0,28154.0,152.0,263,0
1,33,1,41.0,0,2,0,2630.0,156.0,190,0
0,44,1,28.0,0,2,1,52656.0,26.0,266,0
0,43,1,8.0,0,2,1,2630.0,26.0,270,1
1,22,1,30.0,0,1,1,28785.0,152.0,21,0
0,48,1,28.0,0,2,1,26049.0,154.0,207,0
0,69,1,28.0,0,2,1,50947.0,26.0,24,1
1,29,1,29.0,1,1,0,40276.0,152.0,65,0
1,32,1,28.0,1,1,0,31034.0,152.0,162,0
1,45,1,other,0,2,1,2630.0,152.0,52,0
0,25,1,14.0,0,1,1,26479.0,152.0,132,1
0,46,1,37.0,0,3,1,2630.0,124.0,200,1
0,23,1,28.0,1,1,0,57674.0,152.0,237,0
0,27,1,28.0,1,1,0,24154.0,152.0,64,0
0,51,1,28.0,1,2,0,45077.0,124.0,13,0
1,25,1,35.0,1,1,0,37820.0,152.0,209,0
0,54,1,28.0,0,3,1,33677.0,26.0,113,1
1,26,1,35.0,1,1,0,30033.0,152.0,70,0
0,28,1,39.0,1,1,0,30892.0,152.0,195,0
1,23,1,47.0,0,1,1,28365.0,152.0,293,1
0,38,1,other,0,2,1,28608.0,124.0,62,1
0,55,1,28.0,0,2,1,35387.0,26.0,92,0
1,26,1,10.0,1,1,0,39731.0,152.0,137,0
1,29,1,46.0,0,1,1,37464.0,156.0,59,1
0,63,1,other,0,3,1,27754.0,26.0,151,1
0,40,1,35.0,0,2,1,34473.0,124.0,36,1
0,70,1,28.0,0,2,1,25921.0,other,12,0
1,36,1,8.0,0,2,1,41196.0,157.0,135,1
1,72,1,41.0,0,2,1,2630.0,156.0,122,1
0,41,1,46.0,0,2,1,28543.0,124.0,206,1
1,52,1,other,0,2,1,26699.0,124.0,131,0
1,25,1,21.0,1,1,0,30861.0,152.0,264,0
0,61,1,other,0,2,1,23574.0,26.0,282,0
1,21,1,45.0,0,1,1,21665.0,152.0,199,0
0,60,1,18.0,0,2,1,42086.0,154.0,14,1
0,65,1,3.0,0,3,1,39623.0,26.0,12,1
0,69,1,other,0,2,1,28254.0,124.0,161,1
0,65,1,28.0,0,3,1,38900.0,122.0,70,1
1,76,1,28.0,0,2,1,42103.0,26.0,137,1
0,45,1,28.0,0,2,1,46275.0,26.0,22,1
0,55,1,2.0,0,2,1,31028.0,124.0,258,1
0,37,1,28.0,1,2,1,52784.0,124.0,175,0
1,29,1,3.0,0,2,1,2630.0,154.0,131,1
0,41,1,28.0,1,2,0,2630.0,122.0,108,0
1,21,1,other,0,1,1,29072.0,152.0,189,0
1,40,1,37.0,0,2,1,38238.0,152.0,260,0
0,50,1,3.0,1,2,0,29427.0,124.0,102,0
1,36,1,28.0,0,2,1,68337.0,122.0,99,1
0,48,1,28.0,0,3,1,40105.0,other,40,1
1,41,1,45.0,1,2,0,29878.0,152.0,20,0
0,36,1,28.0,0,2,1,2630.0,157.0,271,1
0,51,1,46.0,0,2,1,29657.0,other,181,1
1,37,1,28.0,0,2,1,25453.0,124.0,157,1
0,37,1,28.0,0,3,1,41164.0,122.0,163,0
0,45,1,28.0,0,2,1,63291.0,124.0,26,1
1,38,1,28.0,0,2,1,45869.0,26.0,283,0
1,25,1,15.0,1,1,0,33170.0,152.0,156,0
1,48,1,other,0,2,1,2630.0,124.0,173,0
0,35,1,41.0,0,2,1,19660.0,156.0,134,1
1,40,1,2.0,0,2,1,2630.0,157.0,290,1
1,24,1,39.0,1,1,0,2630.0,152.0,211,0
0,52,1,8.0,0,2,1,57880.0,124.0,113,1
0,56,1,28.0,0,3,1,61104.0,124.0,295,1
0,22,1,45.0,0,1,1,25685.0,152.0,146,0
1,23,1,30.0,1,1,0,26923.0,152.0,66,0
0,47,1,other,0,2,1,44628.0,26.0,167,1
1,69,1,28.0,1,2,0,48788.0,122.0,128,0
1,25,1,15.0,0,1,1,24660.0,152.0,98,0
0,40,1,8.0,0,2,1,43000.0,124.0,43,0
1,56,1,48.0,1,2,1,2630.0,124.0,38,0
0,39,1,other,0,1,0,2630.0,other,141,0
0,25,1,other,1,1,0,2630.0,152.0,187,0
1,31,1,28.0,0,1,1,28921.0,124.0,264,1
0,56,1,35.0,0,2,1,39133.0,26.0,35,1
0,22,1,6.0,0,1,1,31823.0,152.0,46,0
0,43,1,other,0,2,1,30618.0,other,293,1
1,54,1,46.0,0,3,1,27963.0,26.0,239,0
1,50,1,48.0,0,2,1,2630.0,26.0,278,1
0,47,1,28.0,0,2,1,67920.0,26.0,116,1
1,26,1,28.0,1,1,0,31735.0,152.0,95,0
1,26,1,41.0,1,1,0,48944.0,152.0,128,0
0,25,1,other,0,2,1,19759.0,26.0,286,0
1,24,1,46.0,1,1,0,27163.0,152.0,274,0
0,28,1,41.0,0,1,1,29231.0,152.0,111,1
0,44,1,other,0,2,1,20270.0,124.0,93,1
0,52,1,28.0,0,3,1,2630.0,124.0,127,1
1,30,1,28.0,0,2,1,45014.0,154.0,90,1
1,43,1,28.0,0,2,1,39794.0,26.0,39,1
0,47,1,46.0,0,2,1,27652.0,26.0,89,1
0,53,1,28.0,0,2,1,61461.0,26.0,150,1
1,23,1,other,0,1,1,36128.0,152.0,96,0
1,22,1,other,1,1,0,44621.0,160.0,274,0
0,25,1,33.0,1,1,0,33413.0,152.0,165,0
1,31,1,36.0,1,1,0,2630.0,152.0,20,0
1,36,1,14.0,0,2,1,37457.0,156.0,188,1
1,57,1,other,0,2,1,25402.0,26.0,164,1
1,35,1,28.0,0,3,1,49324.0,26.0,249,0
0,47,1,11.0,0,2,1,27241.0,124.0,150,1
0,42,1,other,0,2,1,2630.0,124.0,29,1
1,43,1,35.0,1,2,0,46179.0,26.0,259,0
0,46,1,28.0,0,2,1,38137.0,26.0,183,1
0,49,1,28.0,1,2,1,28749.0,26.0,198,0
0,49,1,8.0,0,2,1,55073.0,124.0,272,0
1,27,1,47.0,0,1,1,35732.0,152.0,263,1
