Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,50,1,28.0,0,2,1,16832.0,122.0,23,1
1,22,1,33.0,0,1,1,34926.0,26.0,254,1
0,69,1,28.0,0,2,1,2630.0,other,63,1
0,39,1,28.0,0,2,1,26568.0,124.0,151,1
0,42,1,28.0,0,2,1,45174.0,26.0,33,1
1,69,1,28.0,0,2,1,51716.0,26.0,230,1
0,41,1,8.0,0,2,0,28769.0,other,55,1
1,63,1,28.0,0,2,1,42543.0,other,99,1
0,45,1,28.0,0,2,1,52095.0,124.0,71,1
1,43,1,28.0,0,2,1,42317.0,124.0,296,1
0,42,1,30.0,0,2,1,2630.0,26.0,297,1
1,26,1,11.0,0,1,1,28882.0,152.0,220,1
1,28,1,29.0,0,1,1,32598.0,152.0,241,1
0,37,1,28.0,0,2,0,22469.0,26.0,183,1
0,35,1,28.0,0,2,1,70246.0,122.0,179,1
0,42,1,28.0,0,2,1,32264.0,124.0,81,1
0,43,1,47.0,0,2,1,35201.0,other,207,1
1,40,1,2.0,0,2,1,2630.0,157.0,267,1
0,59,1,41.0,0,2,1,37338.0,26.0,183,1
0,38,1,37.0,0,2,1,27934.0,124.0,228,1
0,45,1,28.0,0,2,1,84585.0,122.0,22,1
1,59,1,other,0,2,1,2630.0,26.0,75,1
1,45,1,other,0,2,1,34941.0,26.0,167,1
0,25,1,28.0,0,1,1,23653.0,124.0,192,1
0,58,1,other,0,1,1,2630.0,26.0,213,1
0,46,1,other,0,2,1,36550.0,26.0,22,1
1,24,1,28.0,0,1,1,49688.0,152.0,51,1
0,33,1,47.0,0,2,1,2630.0,156.0,89,1
0,62,1,28.0,0,2,1,78225.0,26.0,119,1
1,47,1,28.0,0,2,1,31583.0,122.0,39,1
0,42,1,18.0,0,2,1,33721.0,26.0,84,1
1,54,1,other,0,2,1,2630.0,26.0,211,1
0,65,1,35.0,0,3,1,26424.0,124.0,117,1
1,59,1,28.0,0,2,1,60801.0,122.0,192,1
0,23,1,11.0,0,1,1,33289.0,152.0,52,1
1,50,1,46.0,0,2,1,38481.0,124.0,277,1
1,36,1,28.0,0,2,1,39312.0,124.0,138,1
0,38,1,28.0,0,2,1,28241.0,other,242,1
0,33,1,28.0,0,1,1,48516.0,other,27,1
0,51,1,28.0,0,2,1,41584.0,26.0,176,1
0,67,1,28.0,0,2,1,26703.0,26.0,293,1
0,32,1,8.0,0,1,1,30594.0,26.0,100,1
0,49,1,50.0,0,2,1,36997.0,124.0,178,1
0,40,1,48.0,0,2,1,2630.0,other,203,1
0,32,1,46.0,0,2,1,30435.0,26.0,92,1
1,30,1,28.0,0,2,1,40452.0,124.0,69,1
1,50,1,29.0,0,3,1,2630.0,156.0,208,1
0,22,1,47.0,0,1,1,28579.0,152.0,205,1
0,39,1,28.0,0,2,1,2630.0,26.0,123,1
0,36,1,28.0,0,2,1,46970.0,26.0,66,1
0,42,1,35.0,0,2,1,2630.0,other,158,1
1,47,1,28.0,0,2,1,37941.0,26.0,199,1
1,29,1,46.0,0,2,0,2630.0,156.0,128,1
0,28,1,other,0,2,1,40629.0,124.0,257,1
0,31,1,28.0,0,1,1,42288.0,124.0,124,1
0,45,1,33.0,0,2,1,2630.0,156.0,36,1
1,65,1,other,0,2,1,58418.0,26.0,128,1
0,53,1,other,0,2,1,2630.0,other,206,1
1,44,1,47.0,0,2,1,28029.0,26.0,182,1
0,42,1,28.0,0,2,1,38891.0,124.0,92,1
0,42,1,28.0,0,2,1,43986.0,124.0,114,1
1,46,1,other,0,2,1,34578.0,154.0,58,1
0,77,1,28.0,0,3,1,2630.0,26.0,139,1
0,42,1,29.0,0,2,1,2630.0,157.0,41,1
1,46,1,28.0,0,2,1,41389.0,124.0,39,1
0,32,1,other,0,1,1,42238.0,152.0,191,1
1,38,1,28.0,0,2,1,30515.0,26.0,78,1
1,51,1,other,0,2,1,32794.0,26.0,229,1
0,27,1,11.0,1,1,0,33675.0,152.0,157,1
1,48,1,28.0,0,2,1,40088.0,124.0,288,1
0,47,1,other,0,2,1,23082.0,124.0,46,1
0,44,1,41.0,0,2,1,24663.0,124.0,176,1
1,31,1,21.0,0,1,1,2630.0,26.0,202,1
0,49,1,28.0,0,2,1,51739.0,26.0,39,1
0,47,1,8.0,0,2,1,32853.0,26.0,116,1
1,23,1,6.0,0,1,1,23882.0,152.0,243,1
1,51,1,28.0,0,3,1,48660.0,26.0,272,1
0,23,1,6.0,0,1,1,30737.0,152.0,76,1
0,41,1,28.0,0,2,1,35576.0,124.0,37,1
0,46,1,8.0,0,2,1,37636.0,other,161,1
0,36,1,21.0,0,2,1,31533.0,26.0,287,1
0,58,1,28.0,0,2,1,59235.0,26.0,228,1
0,51,1,41.0,0,2,1,39709.0,124.0,41,1
1,24,1,21.0,0,1,1,30602.0,152.0,62,1
0,51,1,28.0,0,2,1,50826.0,26.0,130,1
1,33,1,11.0,0,2,1,23658.0,154.0,192,1
1,54,1,28.0,0,2,1,38312.0,26.0,81,1
0,57,1,46.0,0,2,1,29300.0,26.0,282,1
1,41,1,28.0,0,2,1,28135.0,122.0,222,1
0,51,1,28.0,0,2,1,52152.0,124.0,194,1
0,39,1,41.0,0,2,1,46355.0,124.0,152,1
0,23,1,8.0,0,1,1,42447.0,151.0,119,1
1,36,1,28.0,0,2,1,32420.0,26.0,58,1
1,51,1,28.0,0,2,1,35828.0,26.0,80,1
0,36,1,28.0,0,2,1,26250.0,124.0,94,1
0,76,1,28.0,0,2,1,41181.0,other,100,1
1,48,1,28.0,0,2,1,38847.0,26.0,26,1
1,54,1,33.0,0,3,1,34346.0,124.0,247,1
1,61,1,28.0,0,2,1,51349.0,other,203,1
0,64,1,other,0,2,1,31847.0,26.0,83,1
1,34,1,28.0,0,1,1,29979.0,26.0,49,1
1,44,1,28.0,0,2,1,42568.0,124.0,295,1
1,37,1,11.0,0,2,1,36826.0,124.0,225,1
0,54,1,39.0,0,2,1,26997.0,26.0,246,1
1,53,1,28.0,0,2,1,2630.0,26.0,114,1
1,42,1,29.0,0,2,1,31352.0,26.0,12,1
0,37,1,other,0,2,1,39438.0,other,203,1
0,34,1,10.0,0,2,1,2630.0,156.0,120,1
1,58,1,28.0,0,3,1,2630.0,26.0,121,1
0,58,1,28.0,0,2,1,44696.0,26.0,204,1
1,43,1,28.0,0,2,1,39392.0,124.0,66,1
1,51,1,28.0,0,2,1,2630.0,26.0,101,1
0,35,1,28.0,0,2,1,40932.0,124.0,19,1
0,73,1,28.0,0,2,1,80693.0,26.0,102,1
1,33,1,28.0,0,1,1,29192.0,124.0,193,1
0,30,1,30.0,0,1,1,25059.0,152.0,71,1
0,76,1,28.0,0,2,1,40985.0,124.0,16,1
0,54,1,48.0,0,2,1,2630.0,124.0,82,1
1,38,1,41.0,0,2,1,29435.0,other,107,1
0,49,1,28.0,0,2,1,47544.0,26.0,140,1
1,52,1,15.0,0,2,1,2630.0,26.0,112,1
0,53,1,21.0,0,2,1,26467.0,124.0,157,1
0,26,1,3.0,0,2,1,73221.0,124.0,125,1
0,53,1,29.0,0,2,1,60308.0,26.0,212,1
0,33,1,28.0,0,1,1,35643.0,154.0,244,1
0,49,1,other,0,2,1,2630.0,26.0,79,1
1,42,1,28.0,0,2,1,69090.0,124.0,98,1
1,23,1,46.0,0,2,1,36419.0,124.0,163,1
1,50,1,28.0,0,2,1,28942.0,124.0,259,1
1,47,1,39.0,0,3,1,2630.0,124.0,193,1
1,43,1,28.0,0,3,1,47612.0,26.0,272,1
0,43,1,8.0,0,2,1,38156.0,124.0,266,1
0,52,1,other,0,2,0,2630.0,26.0,121,1
1,40,1,28.0,0,2,1,52999.0,26.0,244,1
0,44,1,30.0,0,2,1,35819.0,156.0,210,1
0,31,1,33.0,0,1,1,31597.0,124.0,196,1
1,42,1,8.0,0,2,1,42106.0,26.0,57,1
0,44,1,28.0,0,2,1,51111.0,26.0,268,1
0,52,1,28.0,0,3,1,38316.0,26.0,238,1
0,51,1,29.0,0,2,1,36313.0,26.0,217,1
1,49,1,28.0,0,2,1,35234.0,26.0,176,1
1,47,1,28.0,0,2,1,27211.0,26.0,10,1
0,51,1,8.0,0,2,1,2630.0,other,291,1
0,32,1,30.0,0,2,1,27991.0,124.0,147,1
1,55,1,28.0,0,3,1,36649.0,124.0,262,1
0,47,1,other,0,2,1,29002.0,124.0,152,1
0,31,1,18.0,0,1,1,2630.0,26.0,265,1
0,52,1,28.0,0,2,1,28390.0,other,234,1
0,50,1,28.0,0,3,1,35416.0,26.0,192,1
0,49,1,8.0,0,3,1,51471.0,26.0,115,1
0,45,1,28.0,0,2,1,29176.0,26.0,90,1
0,44,1,28.0,0,2,1,2630.0,26.0,44,1
0,38,1,other,0,2,1,28514.0,other,221,1
1,39,1,28.0,0,2,1,46680.0,other,84,1
0,38,1,28.0,0,2,1,54915.0,26.0,46,1
1,31,1,8.0,0,1,1,39105.0,156.0,186,1
1,59,1,28.0,0,2,1,33889.0,26.0,144,1
1,28,1,8.0,0,2,1,2630.0,156.0,244,1
0,67,1,30.0,0,3,1,31990.0,124.0,58,1
0,54,1,other,0,2,1,36834.0,26.0,198,1
0,44,1,28.0,0,2,1,38317.0,26.0,203,1
0,22,1,47.0,0,1,1,32619.0,152.0,224,1
0,48,1,41.0,0,2,1,46054.0,124.0,297,1
0,38,1,28.0,0,2,1,37864.0,26.0,255,1
1,36,1,15.0,0,2,1,37909.0,124.0,220,1
0,24,1,41.0,0,1,1,29400.0,152.0,157,1
1,42,1,other,0,2,1,43001.0,other,176,1
1,21,1,other,0,1,1,27872.0,160.0,74,1
0,35,1,other,0,2,1,23733.0,124.0,96,1
0,51,1,28.0,0,2,1,39940.0,124.0,91,1
0,40,1,28.0,0,2,1,61915.0,122.0,27,1
0,43,1,other,0,2,1,2630.0,124.0,256,1
0,45,1,8.0,0,2,1,39154.0,124.0,246,1
1,47,1,28.0,0,2,1,38767.0,26.0,224,1
0,43,1,8.0,0,2,1,29978.0,124.0,207,1
1,36,1,28.0,0,2,1,25187.0,other,25,1
0,54,1,28.0,0,2,1,29458.0,26.0,58,1
0,39,1,36.0,0,2,1,40151.0,26.0,127,1
0,43,1,39.0,1,2,0,31557.0,154.0,261,1
1,47,1,45.0,0,2,1,26268.0,124.0,295,1
1,46,1,50.0,0,2,1,24467.0,other,281,1
0,61,1,other,0,2,1,26556.0,26.0,298,1
0,47,1,33.0,0,2,1,2630.0,other,233,1
0,33,1,10.0,0,2,1,33351.0,156.0,226,1
0,50,1,28.0,0,2,1,44945.0,26.0,114,1
1,57,1,28.0,0,3,1,56023.0,26.0,112,1
0,25,1,other,0,1,1,25353.0,124.0,81,1
1,33,1,28.0,0,1,1,43298.0,124.0,218,1
0,57,1,46.0,0,3,1,39502.0,26.0,25,1
0,55,1,other,0,1,1,43361.0,26.0,253,1
1,53,1,28.0,0,2,1,29169.0,124.0,78,1
0,44,1,28.0,0,2,1,63216.0,26.0,64,1
1,27,1,28.0,0,1,1,36327.0,124.0,87,1
0,39,1,18.0,0,2,1,2630.0,157.0,246,1
0,41,1,50.0,0,2,1,2630.0,26.0,103,1
1,43,1,41.0,0,2,1,40724.0,124.0,296,1
0,45,1,28.0,0,2,1,38068.0,26.0,72,1
0,51,1,28.0,0,2,1,24498.0,26.0,71,1
1,45,1,28.0,0,3,1,66552.0,26.0,196,1
0,29,1,46.0,0,2,1,20999.0,156.0,184,1
1,40,1,39.0,0,2,1,30160.0,124.0,240,1
0,61,1,28.0,0,2,1,80882.0,other,175,1
0,57,1,28.0,0,3,1,37522.0,26.0,142,1
1,29,1,other,0,1,1,27152.0,152.0,83,1
0,34,1,8.0,0,2,1,43485.0,154.0,193,1
0,46,1,41.0,0,2,1,34719.0,124.0,227,1
0,37,1,3.0,0,3,1,2630.0,124.0,39,1
1,67,1,11.0,0,2,1,35996.0,26.0,144,1
0,43,1,3.0,0,2,1,16129.0,124.0,187,1
0,57,1,28.0,0,2,1,42253.0,26.0,60,1
1,56,1,3.0,0,1,0,2630.0,other,202,1
0,25,1,36.0,0,1,1,35802.0,26.0,69,1
0,54,1,28.0,0,3,1,40299.0,124.0,53,1
0,37,1,28.0,0,2,1,23328.0,other,50,1
1,29,1,28.0,0,2,1,2630.0,other,199,1
0,39,1,50.0,0,3,1,2630.0,157.0,131,1
1,26,1,3.0,0,1,1,2630.0,other,52,1
1,37,1,28.0,0,2,1,31813.0,124.0,267,1
0,63,1,28.0,0,3,1,94121.0,other,237,1
1,44,1,33.0,0,3,1,44590.0,26.0,23,1
1,47,1,28.0,0,2,1,51735.0,26.0,112,1
0,69,1,28.0,0,2,1,45282.0,26.0,112,1
0,31,1,30.0,0,1,1,36237.0,152.0,49,1
1,25,1,47.0,0,1,1,31175.0,152.0,67,1
1,76,1,28.0,0,2,1,53902.0,26.0,280,1
0,39,1,28.0,0,2,1,51443.0,124.0,221,1
0,45,1,41.0,0,2,1,30415.0,124.0,11,1
1,56,1,29.0,0,2,1,2630.0,26.0,58,1
1,22,1,other,0,1,1,2630.0,152.0,64,1
0,51,1,28.0,0,2,1,2630.0,154.0,283,1
0,43,1,28.0,0,2,1,44410.0,other,150,1
0,31,1,3.0,0,1,1,26046.0,156.0,206,1
1,20,1,28.0,0,2,1,2630.0,156.0,137,1
1,29,1,28.0,0,1,1,49324.0,124.0,105,1
0,29,1,35.0,0,2,1,2630.0,other,17,1
0,53,1,35.0,0,2,1,2630.0,26.0,70,1
0,22,1,28.0,0,1,1,38039.0,122.0,40,1
0,30,1,11.0,0,1,1,28034.0,152.0,82,1
0,56,1,14.0,0,2,1,29216.0,other,79,1
0,39,1,21.0,0,2,1,25667.0,26.0,66,1
0,44,1,29.0,0,2,1,37851.0,26.0,256,1
1,32,1,28.0,0,2,1,2630.0,26.0,43,1
1,43,1,28.0,0,2,1,39722.0,26.0,10,1
0,57,1,28.0,0,3,1,34147.0,26.0,114,1
0,44,1,other,0,2,1,31827.0,other,183,1
1,48,1,28.0,0,3,1,42606.0,124.0,119,1
1,24,1,21.0,0,1,1,29701.0,152.0,191,1
0,30,1,28.0,0,2,1,48979.0,122.0,212,1
0,35,1,46.0,0,2,1,22115.0,124.0,141,1
1,62,1,8.0,0,2,1,2630.0,156.0,13,1
0,65,1,28.0,0,3,1,47029.0,26.0,143,1
1,60,1,28.0,0,2,1,26440.0,122.0,257,1
1,36,1,6.0,0,2,1,28741.0,152.0,299,1
0,32,1,28.0,0,2,1,64561.0,156.0,202,1
1,26,1,other,0,1,1,26951.0,26.0,107,1
0,43,1,other,0,2,0,2630.0,157.0,181,1
1,43,1,28.0,0,2,1,29342.0,124.0,209,1
1,46,1,30.0,0,2,1,28580.0,26.0,88,1
1,33,1,41.0,0,2,1,28366.0,154.0,223,1
0,36,1,28.0,0,2,1,29719.0,26.0,18,1
0,49,1,11.0,0,2,1,28837.0,26.0,124,1
0,38,1,other,0,3,1,38504.0,154.0,102,1
0,23,1,46.0,0,1,1,25046.0,152.0,86,1
0,42,1,other,0,2,1,2630.0,124.0,84,1
0,57,1,36.0,0,2,1,31465.0,other,13,1
1,45,1,3.0,0,2,1,28145.0,124.0,298,1
0,25,1,28.0,0,1,1,81820.0,124.0,134,1
1,28,1,41.0,0,1,1,23125.0,26.0,265,1
0,44,1,35.0,0,3,1,30868.0,other,24,1
0,47,1,28.0,0,2,1,45770.0,26.0,61,1
0,44,1,48.0,0,2,1,2630.0,other,275,1
0,41,1,other,0,2,1,39829.0,154.0,67,1
1,41,1,28.0,0,2,0,49871.0,124.0,119,1
0,54,1,28.0,0,2,1,52908.0,26.0,129,1
1,36,1,3.0,0,2,1,2630.0,156.0,211,1
0,38,1,41.0,0,2,1,2630.0,26.0,54,1
0,58,1,28.0,0,2,1,32510.0,26.0,133,1
1,40,1,other,0,3,1,2630.0,124.0,128,1
0,46,1,3.0,0,2,1,23313.0,156.0,21,1
0,24,1,18.0,0,1,1,35848.0,156.0,276,1
0,61,1,41.0,0,2,1,43561.0,124.0,260,1
0,52,1,28.0,0,3,1,50612.0,26.0,228,1
1,56,1,other,0,2,1,33732.0,26.0,294,1
0,43,1,35.0,0,2,1,37034.0,other,247,1
0,48,1,28.0,0,2,1,39702.0,26.0,272,1
1,55,1,28.0,0,2,1,59334.0,156.0,237,1
0,50,1,8.0,0,2,1,65876.0,26.0,274,1
1,31,1,28.0,0,1,1,40734.0,124.0,18,1
1,27,1,28.0,0,1,1,36451.0,152.0,193,1
0,37,1,37.0,1,2,0,2630.0,156.0,99,1
1,24,1,28.0,0,1,1,55805.0,152.0,80,1
1,44,1,28.0,0,2,1,35743.0,26.0,250,1
0,45,1,28.0,0,2,1,53500.0,other,276,1
1,65,1,28.0,0,3,1,71374.0,26.0,296,1
0,44,1,28.0,0,2,1,42459.0,124.0,100,1
0,29,1,other,0,1,1,39988.0,152.0,191,1
1,39,1,28.0,0,2,1,50664.0,26.0,31,1
1,22,1,30.0,0,1,0,34032.0,152.0,223,1
0,37,1,46.0,0,2,1,26758.0,152.0,186,1
1,35,1,29.0,0,2,1,25270.0,other,279,1
1,39,1,8.0,0,2,1,31168.0,124.0,85,1
1,26,1,30.0,0,2,1,29037.0,124.0,251,1
1,33,1,other,0,2,1,2630.0,156.0,288,1
1,62,1,28.0,0,3,1,54796.0,122.0,128,1
0,65,1,28.0,0,3,1,55920.0,26.0,169,1
0,35,1,18.0,0,2,1,2630.0,152.0,256,1
0,50,1,39.0,0,2,1,2630.0,other,79,1
0,59,1,28.0,0,2,1,35611.0,26.0,46,1
0,54,1,28.0,0,2,1,28972.0,other,50,1
0,48,1,8.0,0,2,1,2630.0,124.0,133,1
0,32,1,28.0,0,2,1,28425.0,156.0,64,1
1,36,1,28.0,0,2,1,29726.0,124.0,12,1
0,40,1,36.0,0,2,0,28412.0,152.0,114,1
0,41,1,8.0,0,2,1,23101.0,124.0,251,1
0,46,1,36.0,0,2,1,2630.0,154.0,208,1
0,36,1,28.0,0,2,1,39207.0,124.0,42,1
1,77,1,28.0,0,3,1,36106.0,26.0,133,1
0,44,1,10.0,0,2,1,2630.0,156.0,87,1
1,35,1,30.0,0,2,1,2630.0,156.0,157,1
0,40,1,28.0,0,2,1,45477.0,26.0,296,1
0,47,1,28.0,0,2,1,43346.0,other,112,1
1,40,1,28.0,0,2,1,27750.0,26.0,42,1
1,45,1,28.0,0,2,1,40318.0,26.0,299,1
1,46,1,28.0,0,2,1,39217.0,26.0,174,1
0,50,1,28.0,0,2,1,47189.0,124.0,156,1
0,66,1,41.0,0,2,1,47235.0,124.0,251,1
0,31,1,other,0,2,1,2630.0,156.0,162,1
1,34,1,28.0,0,2,1,30217.0,26.0,93,1
0,54,1,50.0,0,2,1,32453.0,other,68,1
1,30,1,46.0,0,1,1,2630.0,26.0,240,1
0,44,1,37.0,0,2,1,36499.0,26.0,249,1
1,44,1,28.0,0,2,1,23512.0,other,98,1
1,46,1,41.0,0,1,1,2630.0,124.0,131,1
0,31,1,33.0,0,2,1,2630.0,157.0,181,1
1,21,1,28.0,0,1,1,40548.0,152.0,22,1
1,30,1,36.0,0,2,1,38912.0,156.0,10,1
1,38,1,28.0,0,2,1,35508.0,124.0,227,1
0,61,1,41.0,0,2,1,25837.0,other,246,1
0,39,1,33.0,0,2,0,30467.0,124.0,75,1
0,28,1,50.0,0,1,1,2630.0,160.0,73,1
1,32,1,other,0,2,1,28757.0,other,122,1
0,32,1,8.0,0,2,1,18913.0,124.0,84,1
1,46,1,28.0,0,2,1,51943.0,26.0,154,1
0,32,1,28.0,0,1,1,37529.0,26.0,251,1
0,45,1,30.0,0,2,1,24468.0,26.0,229,1
0,50,1,35.0,0,2,1,29246.0,124.0,66,1
1,57,1,28.0,0,3,1,43418.0,26.0,85,1
1,45,1,28.0,0,2,1,32571.0,122.0,144,1
0,36,1,39.0,0,2,1,27566.0,26.0,85,1
1,35,1,other,0,2,1,2630.0,124.0,156,1
0,41,1,18.0,0,2,1,27010.0,26.0,205,1
1,42,1,29.0,0,2,1,44097.0,157.0,252,1
0,66,1,46.0,0,2,1,34815.0,other,187,1
1,34,1,28.0,0,2,1,26767.0,154.0,25,1
0,40,1,35.0,0,2,1,34473.0,124.0,36,1
0,49,1,28.0,0,3,1,59214.0,124.0,266,1
0,44,1,41.0,0,3,1,48039.0,124.0,163,1
1,80,1,28.0,0,2,1,32038.0,26.0,128,1
1,22,1,39.0,0,1,1,35577.0,152.0,139,1
0,49,1,other,0,2,1,32546.0,124.0,177,1
0,58,1,28.0,0,2,1,2630.0,26.0,213,1
0,41,1,28.0,0,2,1,39003.0,124.0,186,1
0,33,1,35.0,0,2,0,2630.0,156.0,257,1
0,37,1,50.0,0,2,1,35969.0,124.0,132,1
1,53,1,28.0,0,2,1,50029.0,26.0,140,1
1,61,1,28.0,0,2,1,62123.0,other,253,1
0,57,1,28.0,0,2,1,72331.0,26.0,87,1
0,29,1,30.0,0,1,1,23223.0,154.0,158,1
0,35,1,29.0,0,2,1,29540.0,26.0,72,1
0,57,1,28.0,0,2,1,44185.0,122.0,249,1
0,65,1,28.0,0,2,1,25697.0,157.0,191,1
0,73,1,28.0,0,3,1,2630.0,156.0,181,1
1,35,1,46.0,0,2,1,30951.0,124.0,40,1
1,37,1,28.0,0,2,1,54066.0,124.0,285,1
1,57,1,other,0,2,1,2630.0,26.0,225,1
1,24,1,28.0,0,1,1,50088.0,152.0,124,1
0,34,1,28.0,0,2,1,45349.0,124.0,249,1
1,32,1,28.0,0,2,1,40331.0,157.0,60,1
1,50,1,35.0,0,2,1,24035.0,156.0,90,1
0,30,1,47.0,0,1,1,29193.0,152.0,266,1
0,40,1,11.0,0,2,1,2630.0,124.0,290,1
1,25,1,3.0,0,1,0,2630.0,152.0,244,1
0,52,1,28.0,0,2,1,28399.0,124.0,262,1
0,31,1,28.0,0,1,1,19375.0,152.0,254,1
0,43,1,46.0,0,2,1,33561.0,124.0,233,1
0,56,1,13.0,0,2,1,25924.0,26.0,201,1
0,48,1,41.0,0,2,1,38365.0,26.0,103,1
1,63,1,28.0,0,2,1,51107.0,122.0,164,1
0,29,1,28.0,0,1,1,48697.0,26.0,217,1
1,39,1,39.0,0,2,1,48144.0,26.0,87,1
0,36,1,28.0,0,2,1,34771.0,124.0,217,1
0,43,1,8.0,0,2,1,32768.0,124.0,266,1
0,59,1,28.0,0,2,1,51764.0,26.0,49,1
0,29,1,45.0,0,1,1,2630.0,160.0,150,1
0,54,1,other,0,2,1,2630.0,124.0,198,1
1,43,1,41.0,0,2,1,27766.0,124.0,18,1
1,41,1,36.0,0,2,1,35072.0,26.0,249,1
1,67,1,28.0,0,2,1,44327.0,26.0,235,1
0,54,1,3.0,0,2,1,30783.0,26.0,182,1
0,46,1,41.0,0,2,1,31172.0,124.0,188,1
0,48,1,28.0,0,2,1,43800.0,124.0,42,1
0,50,1,28.0,0,3,1,53905.0,124.0,253,1
0,55,1,28.0,0,2,1,36874.0,26.0,78,1
1,35,1,28.0,0,2,1,33539.0,154.0,214,1
0,44,1,28.0,0,2,1,29971.0,26.0,246,1
1,63,1,35.0,0,2,1,37005.0,26.0,107,1
0,49,1,3.0,0,2,1,42486.0,124.0,238,1
1,47,1,other,0,2,1,29160.0,124.0,201,1
1,42,1,36.0,0,2,1,2630.0,156.0,125,1
0,27,1,28.0,0,1,1,71651.0,other,253,1
0,24,1,28.0,0,2,1,52042.0,124.0,251,1
1,54,1,28.0,0,3,1,2630.0,122.0,85,1
0,41,1,28.0,0,2,1,35565.0,124.0,256,1
1,22,1,28.0,0,1,1,50766.0,152.0,76,1
0,53,1,11.0,0,2,1,35954.0,124.0,100,1
0,47,1,8.0,0,2,1,2630.0,26.0,284,1
0,21,1,8.0,0,1,1,33040.0,152.0,79,1
1,58,1,39.0,0,2,1,2630.0,26.0,44,1
1,76,1,other,0,2,1,2630.0,26.0,162,1
1,29,1,other,0,1,1,2630.0,156.0,165,1
1,38,1,28.0,0,2,1,44633.0,26.0,86,1
1,36,1,8.0,0,3,1,33538.0,157.0,205,1
0,79,1,28.0,0,2,1,42710.0,122.0,195,1
0,32,1,30.0,0,1,1,2630.0,124.0,121,1
1,35,1,33.0,0,2,1,29942.0,156.0,226,1
1,25,1,33.0,0,1,1,31053.0,152.0,160,1
0,63,1,28.0,0,2,1,55603.0,124.0,117,1
0,24,1,28.0,0,1,1,31663.0,124.0,114,1
0,24,1,other,0,2,1,2630.0,26.0,119,1
1,33,1,other,0,1,1,30088.0,26.0,64,1
1,63,1,other,0,2,1,2630.0,124.0,198,1
0,47,1,other,0,2,1,24151.0,124.0,232,1
0,51,1,29.0,0,2,1,2630.0,26.0,182,1
0,43,1,28.0,0,2,1,45454.0,26.0,170,1
1,54,1,28.0,0,2,1,47348.0,26.0,123,1
1,44,1,other,0,2,1,2630.0,124.0,173,1
0,62,1,28.0,0,2,1,36051.0,122.0,137,1
0,41,1,28.0,0,2,1,38414.0,26.0,159,1
0,59,1,11.0,0,2,1,29656.0,26.0,199,1
0,59,1,other,0,2,1,54895.0,124.0,131,1
1,22,1,28.0,0,2,1,37941.0,124.0,287,1
1,41,1,45.0,0,2,1,23150.0,124.0,65,1
0,50,1,11.0,0,2,1,2630.0,26.0,123,1
0,44,1,8.0,0,2,1,31620.0,156.0,101,1
1,24,1,37.0,0,1,1,27507.0,152.0,208,1
0,50,1,36.0,0,2,1,52920.0,26.0,141,1
0,48,1,35.0,0,3,1,27642.0,other,210,1
1,31,1,28.0,0,1,1,48866.0,124.0,141,1
1,49,1,28.0,0,2,1,25491.0,26.0,42,1
1,60,1,28.0,0,3,1,35313.0,26.0,261,1
0,38,1,28.0,0,2,1,52019.0,124.0,156,1
1,52,1,28.0,0,3,1,67935.0,26.0,233,1
1,39,1,41.0,0,2,1,31544.0,26.0,184,1
1,45,1,28.0,0,2,1,44088.0,26.0,193,1
1,42,1,28.0,0,2,1,40740.0,26.0,81,1
1,78,1,15.0,0,3,1,36418.0,154.0,71,1
0,48,1,28.0,0,2,1,37966.0,26.0,226,1
1,42,1,28.0,0,2,1,38793.0,26.0,236,1
1,41,1,other,0,2,1,27364.0,26.0,243,1
0,28,1,28.0,0,1,1,39366.0,152.0,181,1
1,23,1,other,0,1,0,20594.0,152.0,168,1
1,22,1,29.0,0,1,1,2630.0,other,145,1
0,73,1,28.0,0,2,1,30858.0,26.0,261,1
1,71,1,28.0,0,2,1,41834.0,26.0,243,1
0,53,1,28.0,0,2,1,34899.0,26.0,152,1
0,59,1,28.0,0,3,1,39814.0,26.0,121,1
1,40,1,28.0,0,2,1,93569.0,124.0,187,1
0,48,1,28.0,0,2,1,38422.0,124.0,140,1
0,42,1,28.0,0,2,1,31544.0,124.0,134,1
0,32,1,29.0,0,2,1,29280.0,124.0,160,1
0,45,1,46.0,0,2,1,46314.0,26.0,84,1
1,37,1,other,1,2,0,29557.0,124.0,177,1
1,74,1,other,0,2,1,22956.0,26.0,236,1
0,33,1,other,0,2,0,2630.0,156.0,170,1
0,26,1,37.0,0,1,1,48047.0,26.0,148,1
1,50,1,36.0,0,2,1,33127.0,26.0,18,1
0,72,1,41.0,0,2,1,28826.0,124.0,119,1
1,39,1,28.0,0,3,1,56991.0,26.0,291,1
1,23,1,41.0,0,1,1,21570.0,152.0,11,1
0,35,1,3.0,0,2,1,21913.0,124.0,87,1
0,24,1,18.0,0,1,1,33658.0,152.0,125,1
1,31,1,other,0,2,1,33100.0,124.0,193,1
0,30,1,39.0,0,2,1,45365.0,157.0,125,1
0,25,1,47.0,0,1,1,33354.0,152.0,191,1
0,43,1,other,0,2,1,2630.0,other,28,1
0,39,1,28.0,0,2,1,33732.0,122.0,243,1
1,35,1,28.0,0,2,1,39487.0,26.0,113,1
